БРОШЮРОВАТЬ	["110790-V", "107707-V"]	['ПРИКРЕПИТЬ, ПРИДЕЛАТЬ', 'СКРЕПИТЬ (ПРОЧНО СОЕДИНИТЬ)']
БРОШЮРОВАТЬ	["114108-V"]	['ПЕЧАТАТЬ (ВОСПРОИЗВОДИТЬ)']
БРЫКАТЬ	["111963-V", "107404-V"]	['КАСАТЬСЯ, ДОТРАГИВАТЬСЯ', 'УДАРИТЬ, НАНЕСТИ УДАР']
БРЫКНУТЬ	["111963-V", "107404-V"]	['КАСАТЬСЯ, ДОТРАГИВАТЬСЯ', 'УДАРИТЬ, НАНЕСТИ УДАР']
БРЫКНУТЬСЯ	["115101-V", "108821-V"]	['ВСКИНУТЬ (ПОДНЯТЬ БЫСТРЫМ ДВИЖЕНИЕМ)', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
БРЯЦАТЬ	["107093-V", "111795-V"]	['ИЗДАТЬ ЗВУК', 'ЗВЕНЕТЬ']
БУЛЬКАТЬ	["107093-V", "114103-V"]	['ИЗДАТЬ ЗВУК', 'ИЗДАВАТЬ, ИСПУСКАТЬ']
БУЛЬКНУТЬ	["107093-V", "114103-V"]	['ИЗДАТЬ ЗВУК', 'ИЗДАВАТЬ, ИСПУСКАТЬ']
БУРЕТЬ	["110416-V", "106629-V"]	['ИЗМЕНЯТЬСЯ В ЦВЕТЕ', 'ИЗМЕНИТЬСЯ, ИЗМЕНЕНИЕ']
БУРЕТЬ	["106646-V", "111001-V"]	['ОТНОШЕНИЕ МЕЖДУ СУЩНОСТЯМИ', 'ВИДНЕТЬСЯ']
БУТИЛИРОВАТЬ	["111042-V", "110722-V"]	['ПЕРЕЛИТЬ В ДРУГУЮ ЕМКОСТЬ', 'РАЗЛИТЬ ПО СОСУДАМ']
БЮЛЛЕТЕНИТЬ	["106646-V", "5168-V", "114377-V"]	['ОТНОШЕНИЕ МЕЖДУ СУЩНОСТЯМИ', 'ОТСУТСТВИЕ НА РАБОТЕ', 'ОТСУТСТВИЕ']
ВАЛЬСИРОВАТЬ	["110440-V", "110443-V"]	['ИСПОЛНИТЬ (ВОСПРОИЗВЕСТИ)', 'ТАНЦЕВАТЬ']
ВАЛЬЦЕВАТЬ	["117035-V", "106534-V", "106631-V"]	['ПРИГОТОВИТЬ, СДЕЛАТЬ ГОДНЫМ', 'ОБРАБАТЫВАТЬ, ПОДВЕРГАТЬ ОБРАБОТКЕ', 'ИЗМЕНИТЬ, СДЕЛАТЬ ИНЫМ']
ВАРГАНИТЬ	["106495-V", "106493-V"]	['ИЗГОТОВИТЬ, ВЫРАБОТАТЬ', 'СОЗДАТЬ (СДЕЛАТЬ СУЩЕСТВУЮЩИМ)']
ВБУХИВАТЬ	["106698-V", "125532-V", "110720-V", "110719-V", "116654-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВБУХАТЬ (ВСЫПАТЬ, ВЛИТЬ В БОЛЬШОМ КОЛИЧЕСТВЕ)', 'НАЛИТЬ, ВЛИТЬ ВНУТРЬ', 'ЛИТЬ ЖИДКОСТЬ', 'ВСЫПАТЬ ВНУТРЬ']
ВВЕРЗИТЬСЯ	["111085-V", "106587-V", "107447-V"]	['ОПУСТИТЬСЯ ВНИЗ', 'ДВИЖЕНИЕ, ПЕРЕМЕЩЕНИЕ', 'ПАДАТЬ (ДВИГАТЬСЯ ВНИЗ)']
ВВЕРНУТЬ	["107438-V", "107094-V", "106876-V"]	['ЗАМЕТИТЬ (СКАЗАТЬ)', 'ПРОИЗНЕСТИ, ВЫГОВОРИТЬ, ПРОГОВОРИТЬ', 'ВЫСКАЗАТЬ']
ВВЕРНУТЬ	["111191-V", "106698-V", "106699-V"]	['ВСТАВИТЬ ВНУТРЬ', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'УСТАНОВИТЬ, ПОСТАВИТЬ']
ВВЕРНУТЬ	["111047-V", "111596-V", "106888-V"]	['ВЕРТЕТЬ, ВРАЩАТЬ', 'ДВИГАТЬ (ПЕРЕМЕЩАТЬ)', 'ПОВЕРНУТЬ, ИЗМЕНИТЬ ПОЛОЖЕНИЕ']
ВВЕРТЫВАТЬ	["111191-V", "106698-V", "106699-V"]	['ВСТАВИТЬ ВНУТРЬ', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'УСТАНОВИТЬ, ПОСТАВИТЬ']
ВВЕРТЫВАТЬ	["111047-V", "111596-V", "106888-V"]	['ВЕРТЕТЬ, ВРАЩАТЬ', 'ДВИГАТЬ (ПЕРЕМЕЩАТЬ)', 'ПОВЕРНУТЬ, ИЗМЕНИТЬ ПОЛОЖЕНИЕ']
ВВИВАТЬ	["106698-V", "110813-V", "116580-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВЛОЖИТЬ ВНУТРЬ', 'ВПЛЕСТИ']
ВВИТЬ	["106698-V", "110813-V", "116580-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВЛОЖИТЬ ВНУТРЬ', 'ВПЛЕСТИ']
ВВОРАЧИВАТЬ	["111191-V", "106698-V", "106699-V"]	['ВСТАВИТЬ ВНУТРЬ', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'УСТАНОВИТЬ, ПОСТАВИТЬ']
ВВОРАЧИВАТЬ	["111047-V", "111596-V", "106888-V"]	['ВЕРТЕТЬ, ВРАЩАТЬ', 'ДВИГАТЬ (ПЕРЕМЕЩАТЬ)', 'ПОВЕРНУТЬ, ИЗМЕНИТЬ ПОЛОЖЕНИЕ']
ВДВИГАТЬ	["111191-V", "106698-V", "106699-V"]	['ВСТАВИТЬ ВНУТРЬ', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'УСТАНОВИТЬ, ПОСТАВИТЬ']
ВДВИНУТЬ	["111191-V", "106698-V", "106699-V"]	['ВСТАВИТЬ ВНУТРЬ', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'УСТАНОВИТЬ, ПОСТАВИТЬ']
ВДУВАТЬ	["106698-V", "111189-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВВЕСТИ ВНУТРЬ']
ВДУНУТЬ	["106698-V", "111189-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВВЕСТИ ВНУТРЬ']
ВДУТЬ	["106698-V", "111189-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВВЕСТИ ВНУТРЬ']
ВЕКОВАТЬ	["115786-V", "123465-V", "115153-V"]	['НАХОДИТЬСЯ, ПРЕБЫВАТЬ', 'ПРОЖИТЬ (ПРОВЕСТИ ВРЕМЯ)', 'ПРОБЫТЬ, ПРОВЕСТИ ВРЕМЯ']
ВЕЛИКОДУШНИЧАТЬ	["116333-V", "106504-V"]	['ПРОСТИТЬ, ИЗВИНИТЬ', 'ПОСТУПОК ЧЕЛОВЕКА']
ВЕРБАЛИЗОВАТЬ	["106456-V", "106457-V"]	['ВЫРАЗИТЬ (ПОКАЗАТЬ)', 'ПОКАЗАТЬ, СДЕЛАТЬ ЯВНЫМ, ВИДИМЫМ']
ВЕРЕЩАТЬ	["107093-V", "107366-V"]	['ИЗДАТЬ ЗВУК', 'ВИЗЖАТЬ']
ВЕТВИТЬСЯ	["115943-V", "115786-V"]	['РАСТИ, ПРОИЗРАСТАТЬ', 'НАХОДИТЬСЯ, ПРЕБЫВАТЬ']
ВЗВИВАТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗВИТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗГРОМОЖДАТЬСЯ	["106698-V", "106504-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ПОСТУПОК ЧЕЛОВЕКА']
ВЗГРОМОЖДАТЬСЯ	["108821-V", "106938-V"]	['ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ', 'ПЕРЕМЕСТИТЬ']
ВЗГРОМОЖДАТЬСЯ	["114875-V", "107454-V"]	['ВЗОБРАТЬСЯ', 'ПОДНЯТЬСЯ (ПЕРЕМЕСТИТЬСЯ ВВЕРХ)']
ВЗГРОМОЖДАТЬСЯ	["106714-V", "119132-V"]	['ПЫТАТЬСЯ, СТАРАТЬСЯ', 'НАПРЯЧЬСЯ, ПРИЛОЖИТЬ УСИЛИЕ']
ВЗГРОМОЗДИТЬ	["106698-V", "106504-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ПОСТУПОК ЧЕЛОВЕКА']
ВЗГРОМОЗДИТЬ	["108821-V", "106938-V"]	['ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ', 'ПЕРЕМЕСТИТЬ']
ВЗГРОМОЗДИТЬ	["106714-V", "119132-V"]	['ПЫТАТЬСЯ, СТАРАТЬСЯ', 'НАПРЯЧЬСЯ, ПРИЛОЖИТЬ УСИЛИЕ']
ВЗГРОМОЗДИТЬСЯ	["106714-V", "119132-V"]	['ПЫТАТЬСЯ, СТАРАТЬСЯ', 'НАПРЯЧЬСЯ, ПРИЛОЖИТЬ УСИЛИЕ']
ВЗГРОМОЗДИТЬСЯ	["114875-V", "107454-V"]	['ВЗОБРАТЬСЯ', 'ПОДНЯТЬСЯ (ПЕРЕМЕСТИТЬСЯ ВВЕРХ)']
ВЗДУВАТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗДУТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗДЫБИТЬСЯ	["106587-V", "107454-V"]	['ДВИЖЕНИЕ, ПЕРЕМЕЩЕНИЕ', 'ПОДНЯТЬСЯ (ПЕРЕМЕСТИТЬСЯ ВВЕРХ)']
ВЗДЫБЛИВАТЬСЯ	["106587-V", "107454-V"]	['ДВИЖЕНИЕ, ПЕРЕМЕЩЕНИЕ', 'ПОДНЯТЬСЯ (ПЕРЕМЕСТИТЬСЯ ВВЕРХ)']
ВЗДЫМАТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗМЕСТИ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗМЕТАТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗМЕТНУТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗМЕТЫВАТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗРЕЗАТЬ	["115969-V", "121458-V"]	['ОТКРЫТЬ ОТВЕРСТИЕ, ПРОХОД', 'ВСКРЫТЬ (ОТКРЫТЬ, СЛОМАВ, РАЗОРВАВ)']
ВЗРЕЗАТЬ	["117008-V"]	['НАДРЕЗАТЬ']
ВЗРЕЗЫВАТЬ	["115969-V", "121458-V"]	['ОТКРЫТЬ ОТВЕРСТИЕ, ПРОХОД', 'ВСКРЫТЬ (ОТКРЫТЬ, СЛОМАВ, РАЗОРВАВ)']
ВЗРЕЗЫВАТЬ	["117008-V"]	['НАДРЕЗАТЬ']
ВЗРОСЛИТЬ	["106631-V", "111769-V"]	['ИЗМЕНИТЬ, СДЕЛАТЬ ИНЫМ', 'ПРИДАВАТЬ ВИД']
ВЗЪЕРОШИВАТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗЪЕРОШИТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗЪЕРОШИТЬСЯ	["116124-V", "116125-V"]	['ТОРЧАТЬ (ВЫДАВАТЬСЯ)', 'ВЫСТУПАТЬ, ВЫДАВАТЬСЯ ВПЕРЕД']
ВКАПЫВАТЬ	["111191-V", "106698-V", "106699-V"]	['ВСТАВИТЬ ВНУТРЬ', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'УСТАНОВИТЬ, ПОСТАВИТЬ']
ВКАПЫВАТЬ	["125642-V", "121959-V"]	['УПРОЧИТЬ (СДЕЛАТЬ ПРОЧНЫМ, НЕ ПОДВЕРЖ ПЕРЕМЕНАМ)', 'УКРЕПИТЬ (УПРОЧИТЬ)']
ВКОПАТЬ	["111191-V", "106698-V", "106699-V"]	['ВСТАВИТЬ ВНУТРЬ', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'УСТАНОВИТЬ, ПОСТАВИТЬ']
ВКОПАТЬ	["125642-V", "121959-V"]	['УПРОЧИТЬ (СДЕЛАТЬ ПРОЧНЫМ, НЕ ПОДВЕРЖ ПЕРЕМЕНАМ)', 'УКРЕПИТЬ (УПРОЧИТЬ)']
ВКРУТИТЬ	["111191-V", "106698-V", "106699-V"]	['ВСТАВИТЬ ВНУТРЬ', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'УСТАНОВИТЬ, ПОСТАВИТЬ']
ВКРУТИТЬ	["111047-V", "111596-V", "106888-V"]	['ВЕРТЕТЬ, ВРАЩАТЬ', 'ДВИГАТЬ (ПЕРЕМЕЩАТЬ)', 'ПОВЕРНУТЬ, ИЗМЕНИТЬ ПОЛОЖЕНИЕ']
ВКРУЧИВАТЬ	["111191-V", "106698-V", "106699-V"]	['ВСТАВИТЬ ВНУТРЬ', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'УСТАНОВИТЬ, ПОСТАВИТЬ']
ВКРУЧИВАТЬ	["111047-V", "111596-V", "106888-V"]	['ВЕРТЕТЬ, ВРАЩАТЬ', 'ДВИГАТЬ (ПЕРЕМЕЩАТЬ)', 'ПОВЕРНУТЬ, ИЗМЕНИТЬ ПОЛОЖЕНИЕ']
ВЛАЖНЕТЬ	["106629-V", "117829-V"]	['ИЗМЕНИТЬСЯ, ИЗМЕНЕНИЕ', 'МОКНУТЬ, НАМОКНУТЬ']
ВМАТЫВАТЬ	["106698-V", "110813-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВЛОЖИТЬ ВНУТРЬ']
ВМЕРЗАТЬ	["111846-V", "106615-V", "115170-V"]	['ПОПАСТЬ (ОКАЗАТЬСЯ, ОЧУТИТЬСЯ)', 'ОСТАНОВКА ПРИ ДВИЖЕНИИ', 'ЗАСТРЯТЬ, ЗАСЕСТЬ']
ВМЕРЗНУТЬ	["111846-V", "106615-V", "115170-V"]	['ПОПАСТЬ (ОКАЗАТЬСЯ, ОЧУТИТЬСЯ)', 'ОСТАНОВКА ПРИ ДВИЖЕНИИ', 'ЗАСТРЯТЬ, ЗАСЕСТЬ']
ВМЕТАТЬ	["112689-V", "113291-V"]	['МЕТАТЬ (ШИТЬ)', 'СШИВАТЬ']
ВМЕТАТЬ	["111191-V"]	['ВСТАВИТЬ ВНУТРЬ']
ВМЕТЫВАТЬ	["112689-V", "113291-V"]	['МЕТАТЬ (ШИТЬ)', 'СШИВАТЬ']
ВМЕТЫВАТЬ	["111191-V"]	['ВСТАВИТЬ ВНУТРЬ']
ВМОРАЖИВАТЬСЯ	["111846-V", "106615-V", "115170-V"]	['ПОПАСТЬ (ОКАЗАТЬСЯ, ОЧУТИТЬСЯ)', 'ОСТАНОВКА ПРИ ДВИЖЕНИИ', 'ЗАСТРЯТЬ, ЗАСЕСТЬ']
ВМОРОЗИТЬСЯ	["111846-V", "106615-V", "115170-V"]	['ПОПАСТЬ (ОКАЗАТЬСЯ, ОЧУТИТЬСЯ)', 'ОСТАНОВКА ПРИ ДВИЖЕНИИ', 'ЗАСТРЯТЬ, ЗАСЕСТЬ']
ВМОТАТЬ	["106698-V", "110813-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВЛОЖИТЬ ВНУТРЬ']
ВМУРОВАТЬ	["111191-V", "115394-V", "113612-V"]	['ВСТАВИТЬ ВНУТРЬ', 'ЗАКРЕПИТЬ (ПРИДЕЛАТЬ)', 'ВДЕЛАТЬ']
ВМУРОВАТЬ	["116966-V", "127204-V"]	['МУРОВАТЬ', 'ОБЛОЖИТЬ, ПОЛОЖИТЬ ВОКРУГ']
ВМУРОВЫВАТЬ	["111191-V", "115394-V", "113612-V"]	['ВСТАВИТЬ ВНУТРЬ', 'ЗАКРЕПИТЬ (ПРИДЕЛАТЬ)', 'ВДЕЛАТЬ']
ВМУРОВЫВАТЬ	["116966-V", "127204-V"]	['МУРОВАТЬ', 'ОБЛОЖИТЬ, ПОЛОЖИТЬ ВОКРУГ']
ВНЮХАТЬСЯ	["115823-V", "115824-V"]	['НЮХАТЬ ЗАПАХ', 'ВДОХНУТЬ, СДЕЛАТЬ ВДОХ']
ВНЮХИВАТЬСЯ	["115823-V", "115824-V"]	['НЮХАТЬ ЗАПАХ', 'ВДОХНУТЬ, СДЕЛАТЬ ВДОХ']
ВОЗВЫСИТЬСЯ	["106631-V", "106640-V", "125687-V", "106636-V"]	['ИЗМЕНИТЬ, СДЕЛАТЬ ИНЫМ', 'УВЕЛИЧИТЬ', 'ВОЗВЫСИТЬ, ПОВЫСИТЬ В СТАТУСЕ', 'УСИЛИТЬ (УВЕЛИЧИТЬ СИЛУ)']
ВОЛГНУТЬ	["106629-V", "117829-V"]	['ИЗМЕНИТЬСЯ, ИЗМЕНЕНИЕ', 'МОКНУТЬ, НАМОКНУТЬ']
ВОЛЬТИЖИРОВАТЬ	["113642-V", "111094-V"]	['ВЕРХОВАЯ ЕЗДА', 'ЕХАТЬ, ДВИГАТЬСЯ ПРИ ПОМОЩИ СРЕДСТВ ПЕРЕДВИЖЕНИЯ']
ВОРСОВАТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВОРСОВАТЬ	["106534-V"]	['ОБРАБАТЫВАТЬ, ПОДВЕРГАТЬ ОБРАБОТКЕ']
ВОСПАРИТЬ	["107453-V", "107454-V"]	['ВЗЛЕТЕТЬ', 'ПОДНЯТЬСЯ (ПЕРЕМЕСТИТЬСЯ ВВЕРХ)']
ВОСПАРЯТЬ	["107453-V", "107454-V"]	['ВЗЛЕТЕТЬ', 'ПОДНЯТЬСЯ (ПЕРЕМЕСТИТЬСЯ ВВЕРХ)']
ВОССЕСТЬ	["114560-V", "128309-V"]	['СЕСТЬ, ПРИНЯТЬ СИДЯЧЕЕ ПОЛОЖЕНИЕ', 'ПРИНЯТЬ ПОЛОЖЕНИЕ, ПОЗУ']
