АБСТРАКЦИОНИСТ	["8848-N", "2720-N", "113185-N"]	['ДЕЯТЕЛЬ ИСКУССТВА', 'АВТОР', 'ХУДОЖНИК (АВТОР ИЗОБРАЗИТЕЛЬНОГО ПРОИЗВЕДЕНИЯ)']
АБСТРАКЦИОНИСТКА	["8848-N", "2720-N", "113185-N"]	['ДЕЯТЕЛЬ ИСКУССТВА', 'АВТОР', 'ХУДОЖНИК (АВТОР ИЗОБРАЗИТЕЛЬНОГО ПРОИЗВЕДЕНИЯ)']
АБСУРДИСТ	["1578-N", "5691-N"]	['ПИСАТЕЛЬ', 'ДРАМАТУРГ']
АБСУРДИСТКА	["1578-N", "5691-N"]	['ПИСАТЕЛЬ', 'ДРАМАТУРГ']
АБСЦИССА	["113292-N", "122047-N"]	['ЧИСЛО (ПОНЯТИЕ МАТЕМАТИКИ)', 'КООРДИНАТА (ЧИСЛО)']
АБУ-ЗААБАЛЬ	["7166-N", "590-N"]	['ГЕОГРАФИЧЕСКИЙ ОБЪЕКТ', 'НАСЕЛЕННЫЙ ПУНКТ']
АВАЛИ	["145516-N", "123680-N", "242-N"]	['ГОРОДСКОЕ ПОСЕЛЕНИЕ', 'МУНИЦИПАЛЬНОЕ ОБРАЗОВАНИЕ', 'ГОРОД']
АВАЛИСТ	["9064-N", "106857-N"]	['ПОРУЧИТЕЛЬ', 'УЧАСТНИК']
АВАЛЬ	["9063-N", "150684-N", "116527-N"]	['ПОРУЧИТЕЛЬСТВО', 'ГАРАНТИЯ ОСУЩЕСТВЛЕНИЯ', 'РУЧАТЕЛЬСТВО']
АВАЛЬ	["2966-N", "107542-N"]	['ТЕКСТ', 'НАДПИСЬ (КОРОТКИЙ ТЕКСТ)']
АВАНЗАЛ	["108522-N", "106573-N", "106451-N"]	['ФОЙЕ', 'ПОМЕЩЕНИЕ, ВНУТРЕННОСТЬ ЗДАНИЯ', 'МЕСТО В ПРОСТРАНСТВЕ']
АВАНПОРТ	["147133-N", "2525-N"]	['ФИЗИЧЕСКИЙ ОБЪЕКТ', 'СООРУЖЕНИЕ, ПОСТРОЙКА']
АВАНТЮРИН	["109916-N", "109128-N"]	['ПРИРОДНЫЙ СИЛИКАТ', 'КВАРЦ (МИНЕРАЛ)']
АВАРИЙЩИК	["2550-N"]	['РАБОТНИК']
АВАРИЙЩИК	["152714-N"]	['ЧЕЛОВЕК ПО РОЛИ']
АВАРИЙЩИЦА	["2550-N"]	['РАБОТНИК']
АВАРИЙЩИЦА	["152714-N"]	['ЧЕЛОВЕК ПО РОЛИ']
АВАРКОМ	["112319-N", "106857-N"]	['ПОСРЕДНИК', 'УЧАСТНИК']
АВАРУА	["242-N", "207-N", "590-N"]	['ГОРОД', 'ПОРТ', 'НАСЕЛЕННЫЙ ПУНКТ']
АВАЧА	["100022-N", "152701-N"]	['РЕКА', 'ПРИРОДНЫЙ ВОДОТОК']
АВГУСТИНЕЦ	["110866-N", "8760-N", "4545-N", "140521-N"]	['КАТОЛИЧЕСКИЙ МОНАХ', 'МОНАХ', 'КАТОЛИК', 'МОНАХ ОРДЕНА']
АВГУСТИНКА	["110866-N", "8760-N", "4545-N", "140521-N"]	['КАТОЛИЧЕСКИЙ МОНАХ', 'МОНАХ', 'КАТОЛИК', 'МОНАХ ОРДЕНА']
АВДЕЕВКА	["145516-N", "123680-N", "242-N"]	['ГОРОДСКОЕ ПОСЕЛЕНИЕ', 'МУНИЦИПАЛЬНОЕ ОБРАЗОВАНИЕ', 'ГОРОД']
АВЕЙРУ	["145516-N", "123680-N", "242-N"]	['ГОРОДСКОЕ ПОСЕЛЕНИЕ', 'МУНИЦИПАЛЬНОЕ ОБРАЗОВАНИЕ', 'ГОРОД']
АВЕЛЬЯНЕДА	["242-N", "207-N", "590-N"]	['ГОРОД', 'ПОРТ', 'НАСЕЛЕННЫЙ ПУНКТ']
АВИАБИЛЕТ	["141099-N", "2428-N", "2699-N"]	['БИЛЕТ (РАЗРЕШИТЕЛЬНЫЙ ДОКУМЕНТ)', 'ДОКУМЕНТ', 'БИЛЕТ НА ПРОЕЗД']
АВИАБОМБАРДИРОВКА	["111022-N", "1672-N", "4547-N", "1664-N", "113769-N", "135045-N"]	['БРОСИТЬ (ПЕРЕМЕСТИТЬ)', 'БОМБАРДИРОВКА', 'БОЕВЫЕ ДЕЙСТВИЯ', 'ВОЕННЫЕ ДЕЙСТВИЯ', 'СБРОСИТЬ ВНИЗ', 'ОПЕРАЦИЯ (ОТДЕЛЬНОЕ ДЕЙСТВИЕ)']
АВИАГАВАНЬ	["148867-N", "145182-N", "221-N"]	['ТРАНСПОРТНОЕ СООРУЖЕНИЕ', 'СООРУЖЕНИЕ ОБЩЕСТВЕННОГО НАЗНАЧЕНИЯ', 'АЭРОПОРТ']
АВИАГАРНИЗОН	["5236-N", "2574-N"]	['ВОЕННЫЙ ГАРНИЗОН', 'ВОИНСКАЯ ЧАСТЬ']
АВИАГОРИЗОНТ	["5411-N", "5383-N", "4150-N", "8158-N"]	['АЭРОНАВИГАЦИОННОЕ ОБОРУДОВАНИЕ', 'НАВИГАЦИОННОЕ ОБОРУДОВАНИЕ', 'АВИАЦИОННОЕ ОБОРУДОВАНИЕ', 'ГИРОСКОП']
АВИАДВИГАТЕЛЕСТРОЕНИЕ	["4919-N", "469-N", "5080-N"]	['СБОРОЧНОЕ ПРОИЗВОДСТВО', 'МАШИНОСТРОЕНИЕ', 'МОТОРОСТРОЕНИЕ']
АВИАДЕБОШ	["121086-N", "125999-N", "125197-N", "126002-N", "107214-N"]	['ДРАКА', 'БУЯНИТЬ, БУЗИТЬ', 'БЕДОКУРИТЬ, ШКОДНИЧАТЬ', 'БУЙНОЕ ПОВЕДЕНИЕ', 'СКАНДАЛ, ССОРА']
АВИАДЕБОШИР	["2149-N", "5252-N"]	['ЧЕЛОВЕК', 'ПЬЯНЫЙ ЧЕЛОВЕК']
АВИАДЕБОШИР	["125998-N", "126000-N"]	['СКАНДАЛИСТ, СКАНДАЛИСТКА', 'БУЯН, БУЗОТЕР']
АВИАДИВИЗИЯ	["2574-N", "137873-N"]	['ВОИНСКАЯ ЧАСТЬ', 'АВИАЦИОННАЯ ЧАСТЬ']
АВИАДИВИЗИЯ	["789-N", "3842-N"]	['ВОЙСКОВОЕ СОЕДИНЕНИЕ', 'ДИВИЗИЯ']
АВИАИНЖЕНЕР	["2391-N", "591-N"]	['ИНЖЕНЕРНО-ТЕХНИЧЕСКИЙ РАБОТНИК', 'ИНЖЕНЕР']
АВИАИНЖЕНЕР	["134744-N", "129959-N"]	['АВИАСТРОИТЕЛЬ', 'РАБОТНИК ПРОМЫШЛЕННОСТИ']
АВИАИНЦИДЕНТ	["4151-N", "1001-N", "7494-N"]	['АВИАЦИОННОЕ ПРОИСШЕСТВИЕ', 'АВАРИЯ', 'ТРАНСПОРТНАЯ АВАРИЯ']
АВИАМЕХАНИК	["2390-N", "133132-N"]	['ТЕХНИЧЕСКИЙ ПЕРСОНАЛ', 'ТЕХНИК']
АВИАМЕХАНИК	["4993-N", "129838-N"]	['ТРАНСПОРТНЫЙ РАБОТНИК', 'АВИАЦИОННЫЙ РАБОТНИК']
АВИАМЕХАНИК	["110149-N"]	['МЕХАНИК (РАБОТНИК)']
АВИАМОДЕЛИЗМ	["9290-N", "135881-N"]	['ТЕХНИЧЕСКИЕ ВИДЫ СПОРТА', 'АВИАЦИОННЫЙ СПОРТ']
АВИАМОДЕЛИЗМ	["113218-N"]	['МОДЕЛИРОВАНИЕ, ИЗГОТОВЛЕНИЕ МОДЕЛЕЙ']
АВИАМОДЕЛИРОВАНИЕ	["9290-N", "135881-N"]	['ТЕХНИЧЕСКИЕ ВИДЫ СПОРТА', 'АВИАЦИОННЫЙ СПОРТ']
АВИАМОДЕЛИРОВАНИЕ	["113218-N"]	['МОДЕЛИРОВАНИЕ, ИЗГОТОВЛЕНИЕ МОДЕЛЕЙ']
АВИАМОДЕЛЬ	["106526-N", "106525-N"]	['МОДЕЛЬ, МАКЕТ (УМЕНЬШЕННОЕ ВОСПРОИЗВЕДЕНИЕ)', 'МОДЕЛЬ ДЛЯ ИЗГОТОВЛЕНИЯ']
АВИАМОТОРОСТРОЕНИЕ	["4919-N", "469-N", "5080-N"]	['СБОРОЧНОЕ ПРОИЗВОДСТВО', 'МАШИНОСТРОЕНИЕ', 'МОТОРОСТРОЕНИЕ']
АВИАОПРЫСКИВАНИЕ	["135041-N", "6070-N"]	['РАБОТЫ (ТРУДОВАЯ ДЕЯТЕЛЬНОСТЬ)', 'АВИАЦИОННЫЕ РАБОТЫ']
АВИАОТРАСЛЬ	["458-N", "2282-N", "5357-N"]	['АВИАЦИОННАЯ ПРОМЫШЛЕННОСТЬ', 'ТЯЖЕЛОЕ МАШИНОСТРОЕНИЕ', 'ТРАНСПОРТНОЕ МАШИНОСТРОЕНИЕ']
АВИАПОЧТА	["1013-N", "2418-N", "115672-N"]	['СФЕРА СВЯЗИ', 'ПОЧТОВАЯ СВЯЗЬ', 'ДОСТАВИТЬ К МЕСТУ НАЗНАЧЕНИЯ']
АВИАРЕМОНТ	["464-N", "111375-N", "144137-N"]	['РЕМОНТ', 'ПОЧИНКА НЕИСПРАВНОГО', 'РЕМОНТ И ОБСЛУЖИВАНИЕ']
АВИАСИМУЛЯТОР	["5097-N", "5474-N", "143464-N"]	['ТРЕНАЖЕР', 'КОМПЬЮТЕРНАЯ ТЕХНОЛОГИЯ', 'КОМПЬЮТЕРНЫЙ ТРЕНАЖЕР']
АВИАСТАР-СП	["5942-N", "121655-N"]	['АВИАЦИОННЫЙ ЗАВОД', 'ЗАВОД']
АВИАСТРАХОВАНИЕ	["1270-N", "1993-N", "112026-N", "106595-N"]	['ФИНАНСОВАЯ ДЕЯТЕЛЬНОСТЬ', 'СТРАХОВАНИЕ', 'ВОЗМЕСТИТЬ', 'ОБЕРЕГАТЬ, ЗАЩИЩАТЬ']
АВИАТАКСИ	["144362-N", "169-N", "142555-N", "137876-N"]	['ПАССАЖИРСКОЕ ТРАНСПОРТНОЕ СРЕДСТВО', 'ТРАНСПОРТНОЕ СРЕДСТВО', 'АВИАТРАНСПОРТНОЕ СРЕДСТВО', 'АВИАЦИОННАЯ ТЕХНИКА']
АВИАТАРИФ	["8203-N", "145375-N"]	['ТРАНСПОРТНЫЙ ТАРИФ', 'ТАРИФЫ НА УСЛУГИ']
АВИАТЕРАКТ	["151909-N", "151440-N"]	['ПРЕСТУПЛЕНИЕ ТЕРРОРИСТИЧЕСКОЙ НАПРАВЛЕННОСТИ', 'ТЕРРОРИСТИЧЕСКИЙ АКТ']
АВИАТЕХНИК	["2390-N", "133132-N"]	['ТЕХНИЧЕСКИЙ ПЕРСОНАЛ', 'ТЕХНИК']
АВИАТЕХНИК	["4993-N", "129838-N"]	['ТРАНСПОРТНЫЙ РАБОТНИК', 'АВИАЦИОННЫЙ РАБОТНИК']
АВИАТЕХНИК	["110149-N"]	['МЕХАНИК (РАБОТНИК)']
АВИАТРЕНАЖЕР	["5097-N", "5474-N", "143464-N"]	['ТРЕНАЖЕР', 'КОМПЬЮТЕРНАЯ ТЕХНОЛОГИЯ', 'КОМПЬЮТЕРНЫЙ ТРЕНАЖЕР']
АВИАХИМБОРЬБА	["135041-N", "6070-N"]	['РАБОТЫ (ТРУДОВАЯ ДЕЯТЕЛЬНОСТЬ)', 'АВИАЦИОННЫЕ РАБОТЫ']
АВИЗИРОВАНИЕ	["6424-N", "5276-N"]	['БАНКОВСКИЙ ДОКУМЕНТ', 'ПЛАТЕЖНЫЙ ДОКУМЕНТ']
АВИЗИРОВАНИЕ	["106605-N", "106835-N"]	['СООБЩЕНИЕ, ИЗВЕСТИЕ', 'ИЗВЕЩЕНИЕ (СООБЩЕНИЕ)']
АВИЗО	["6424-N", "5276-N"]	['БАНКОВСКИЙ ДОКУМЕНТ', 'ПЛАТЕЖНЫЙ ДОКУМЕНТ']
АВИЗО	["106605-N", "106835-N"]	['СООБЩЕНИЕ, ИЗВЕСТИЕ', 'ИЗВЕЩЕНИЕ (СООБЩЕНИЕ)']
АВИЗОВАНИЕ	["6424-N", "5276-N"]	['БАНКОВСКИЙ ДОКУМЕНТ', 'ПЛАТЕЖНЫЙ ДОКУМЕНТ']
АВИЗОВАНИЕ	["106605-N", "106835-N"]	['СООБЩЕНИЕ, ИЗВЕСТИЕ', 'ИЗВЕЩЕНИЕ (СООБЩЕНИЕ)']
АВИЗОВКА	["6424-N", "5276-N"]	['БАНКОВСКИЙ ДОКУМЕНТ', 'ПЛАТЕЖНЫЙ ДОКУМЕНТ']
АВИЗОВКА	["106605-N", "106835-N"]	['СООБЩЕНИЕ, ИЗВЕСТИЕ', 'ИЗВЕЩЕНИЕ (СООБЩЕНИЕ)']
АВИЛЕС	["145516-N", "123680-N", "242-N"]	['ГОРОДСКОЕ ПОСЕЛЕНИЕ', 'МУНИЦИПАЛЬНОЕ ОБРАЗОВАНИЕ', 'ГОРОД']
АВСТРАЛИЕЦ-АБОРИГЕН	["132681-N", "105202-N"]	['НАСЕЛЕНИЕ ГОСУДАРСТВА', 'АВСТРАЛИЙЦЫ']
АВСТРАЛИЕЦ-АБОРИГЕН	["6727-N"]	['КОРЕННОЕ НАСЕЛЕНИЕ']
АВСТРАЛОПИТЕК	["111197-N"]	['ИСКОПАЕМЫЙ ЧЕЛОВЕК']
АВСТРАЛОПИТЕК	["125275-N"]	['ПРИМАТЫ']
АВТАРКИЯ	["133994-N", "601-N", "833-N", "137766-N"]	['ПОЛИТИКА (НАПРАВЛЕНИЕ ДЕЯТЕЛЬНОСТИ)', 'ГОСУДАРСТВЕННАЯ ПОЛИТИКА', 'ЭКОНОМИЧЕСКАЯ ПОЛИТИКА', 'ВНУТРЕННЯЯ ПОЛИТИКА']
АВТАРКИЯ	["119136-N"]	['САМОСТОЯТЕЛЬНОСТЬ, НЕЗАВИСИМОСТЬ']
АВТОАКСЕССУАР	["106554-N", "124975-N"]	['ПРЕДМЕТ, ВЕЩЬ', 'АКСЕССУАР, ПРИНАДЛЕЖНОСТЬ']
АВТОАКСЕССУАР	["143440-N", "2653-N"]	['ЧАСТЬ ТРАНСПОРТНОГО СРЕДСТВА', 'АВТОМОБИЛЬНОЕ ОБОРУДОВАНИЕ']
АВТОБЕТОНОМЕШАЛКА	["9095-N", "132301-N"]	['БЕТОНОСМЕСИТЕЛЬНАЯ УСТАНОВКА', 'СТРОИТЕЛЬНАЯ МАШИНА']
АВТОБЕТОНОМЕШАЛКА	["154-N", "9209-N"]	['АВТОМОБИЛЬ', 'СПЕЦИАЛЬНЫЙ АВТОТРАНСПОРТ']
АВТОБЕТОНОСМЕСИТЕЛЬ	["9095-N", "132301-N"]	['БЕТОНОСМЕСИТЕЛЬНАЯ УСТАНОВКА', 'СТРОИТЕЛЬНАЯ МАШИНА']
АВТОБЕТОНОСМЕСИТЕЛЬ	["154-N", "9209-N"]	['АВТОМОБИЛЬ', 'СПЕЦИАЛЬНЫЙ АВТОТРАНСПОРТ']
АВТОБУС-ЭЛЕКТРОМОБИЛЬ	["144362-N", "156-N", "154-N", "141975-N", "132450-N"]	['ПАССАЖИРСКОЕ ТРАНСПОРТНОЕ СРЕДСТВО', 'АВТОБУС', 'АВТОМОБИЛЬ', 'ЭЛЕКТРИЧЕСКОЕ ТРАНСПОРТНОЕ СРЕДСТВО', 'ЭЛЕКТРОМОБИЛЬ']
АВТОВОЗ	["163-N", "144363-N", "154-N", "132530-N"]	['ГРУЗОВОЙ АВТОМОБИЛЬ', 'ГРУЗОВОЕ ТРАНСПОРТНОЕ СРЕДСТВО', 'АВТОМОБИЛЬ', 'ПРОДУКЦИЯ МАШИНОСТРОЕНИЯ']
АВТОГЕН	["3737-N", "135942-N", "135940-N", "5642-N"]	['ГАЗОВОЕ ОБОРУДОВАНИЕ', 'ГАЗОВАЯ ГОРЕЛКА', 'ГОРЕЛКА', 'ГАЗОИСПОЛЬЗУЮЩЕЕ ОБОРУДОВАНИЕ']
АВТОГЕН	["2306-N"]	['МЕТАЛЛООБРАБАТЫВАЮЩЕЕ ОБОРУДОВАНИЕ']
АВТОГОЛ	["126070-N", "121048-N", "121049-N"]	['ПОПАДАТЬ В ЦЕЛЬ', 'ОЧКО (ЕДИНИЦА СЧЕТА)', 'ГОЛ В ВОРОТА']
АВТОГРУЗОПЕРЕВОЗКА	["2323-N", "140926-N", "6807-N", "178-N"]	['АВТОМОБИЛЬНЫЕ ПЕРЕВОЗКИ', 'ГРУЗОВЫЕ АВТОПЕРЕВОЗКИ', 'НАЗЕМНЫЕ ПЕРЕВОЗКИ', 'ГРУЗОВЫЕ ПЕРЕВОЗКИ']
АВТОГУДРОНАТОР	["5547-N", "147631-N", "132301-N"]	['ДОРОЖНО-СТРОИТЕЛЬНАЯ ТЕХНИКА', 'ДОРОЖНО-СТРОИТЕЛЬНОЕ ОБОРУДОВАНИЕ', 'СТРОИТЕЛЬНАЯ МАШИНА']
АВТОДВИЖЕНИЕ	["106939-N", "166-N", "170-N", "135044-N", "106587-N"]	['ПЕРЕВЕЗТИ (ДОСТАВИТЬ)', 'ДОРОЖНОЕ ДВИЖЕНИЕ', 'ТРАНСПОРТНЫЕ ПЕРЕВОЗКИ', 'ПРОЦЕСС, СМЕНА СОСТОЯНИЙ', 'ДВИЖЕНИЕ, ПЕРЕМЕЩЕНИЕ']
АВТОДОР	["134781-N", "2047-N", "525-N", "2532-N", "134279-N"]	['ГОСУДАРСТВЕННАЯ ОРГАНИЗАЦИЯ', 'ГОСУДАРСТВЕННАЯ СОБСТВЕННОСТЬ', 'ПРЕДПРИЯТИЕ', 'ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ', 'ОРГАНИЗАЦИОННО-ПРАВОВАЯ ФОРМА ПРЕДПРИЯТИЙ']
АВТОЗАГАР	["109170-N", "1254-N"]	['КОСМЕТИЧЕСКОЕ СРЕДСТВО', 'ПАРФЮМЕРНО-КОСМЕТИЧЕСКИЕ ТОВАРЫ']
АВТОЗАК	["135620-N", "4968-N", "163-N"]	['АВТОФУРГОН', 'БОЛЬШЕГРУЗНЫЙ АВТОМОБИЛЬ', 'ГРУЗОВОЙ АВТОМОБИЛЬ']
АВТОЗАК	["9209-N"]	['СПЕЦИАЛЬНЫЙ АВТОТРАНСПОРТ']
АВТОЗЕРКАЛО	["129895-N", "107496-N", "2653-N"]	['ДЕТАЛЬ АВТОМОБИЛЯ', 'ДЕТАЛЬ УСТРОЙСТВА', 'АВТОМОБИЛЬНОЕ ОБОРУДОВАНИЕ']
АВТОЗЕРКАЛО	["110968-N"]	['ЗЕРКАЛО (ПРЕДМЕТ)']
АВТОЗИМНИК	["131652-N", "107510-N", "167-N", "164-N", "109215-N"]	['ЗИМНИК (ДОРОГА)', 'ПОЛОСА (УЧАСТОК)', 'ПУТИ СООБЩЕНИЯ', 'АВТОМОБИЛЬНАЯ ДОРОГА', 'ДОРОГА (ПУТЬ СООБЩЕНИЯ)']
АВТОКАР	["154-N", "9209-N"]	['АВТОМОБИЛЬ', 'СПЕЦИАЛЬНЫЙ АВТОТРАНСПОРТ']
АВТОКАР	["2318-N", "2320-N"]	['ПОГРУЗОРАЗГРУЗОЧНОЕ ОБОРУДОВАНИЕ', 'ПОДЪЕМНО-ТРАНСПОРТНОЕ ОБОРУДОВАНИЕ']
АВТОКАР	["149739-N"]	['ТЕЛЕЖКА']
АВТОКАР	["7309-N"]	['САМОХОДНАЯ ТЕХНИКА']
АВТОКОМПАНИЯ	["151618-N", "847-N", "525-N"]	['АВТОМОБИЛЬНАЯ КОМПАНИЯ', 'КОМПАНИЯ', 'ПРЕДПРИЯТИЕ']
АВТОКОНТЕЙНЕРОВОЗ	["132530-N", "144363-N", "169-N", "154-N", "9209-N", "163-N", "144962-N"]	['ПРОДУКЦИЯ МАШИНОСТРОЕНИЯ', 'ГРУЗОВОЕ ТРАНСПОРТНОЕ СРЕДСТВО', 'ТРАНСПОРТНОЕ СРЕДСТВО', 'АВТОМОБИЛЬ', 'СПЕЦИАЛЬНЫЙ АВТОТРАНСПОРТ', 'ГРУЗОВОЙ АВТОМОБИЛЬ', 'КОНТЕЙНЕРОВОЗ']
АВТОКОСМЕТИКА	["1219-N", "6232-N", "2512-N"]	['ТОВАРЫ БЫТОВОЙ ХИМИИ', 'ХИМИЧЕСКАЯ ПРОДУКЦИЯ', 'ХОЗЯЙСТВЕННЫЕ ТОВАРЫ']
