БРЫКНУТЬСЯ	["108821-V", "115101-V"]	['ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ', 'ВСКИНУТЬ (ПОДНЯТЬ БЫСТРЫМ ДВИЖЕНИЕМ)']
БРЯЦАТЬ	["111795-V", "107093-V"]	['ЗВЕНЕТЬ', 'ИЗДАТЬ ЗВУК']
БУЛЬКАТЬ	["114103-V", "107093-V"]	['ИЗДАВАТЬ, ИСПУСКАТЬ', 'ИЗДАТЬ ЗВУК']
БУЛЬКНУТЬ	["114103-V", "107093-V"]	['ИЗДАВАТЬ, ИСПУСКАТЬ', 'ИЗДАТЬ ЗВУК']
БУРЕТЬ	["110416-V", "106629-V"]	['ИЗМЕНЯТЬСЯ В ЦВЕТЕ', 'ИЗМЕНИТЬСЯ, ИЗМЕНЕНИЕ']
БУРЕТЬ	["106646-V", "111001-V"]	['ОТНОШЕНИЕ МЕЖДУ СУЩНОСТЯМИ', 'ВИДНЕТЬСЯ']
БУТИЛИРОВАТЬ	["111042-V", "110722-V"]	['ПЕРЕЛИТЬ В ДРУГУЮ ЕМКОСТЬ', 'РАЗЛИТЬ ПО СОСУДАМ']
БЮЛЛЕТЕНИТЬ	["114377-V", "106646-V", "5168-V"]	['ОТСУТСТВИЕ', 'ОТНОШЕНИЕ МЕЖДУ СУЩНОСТЯМИ', 'ОТСУТСТВИЕ НА РАБОТЕ']
ВАЛЬСИРОВАТЬ	["110440-V", "110443-V"]	['ИСПОЛНИТЬ (ВОСПРОИЗВЕСТИ)', 'ТАНЦЕВАТЬ']
ВАЛЬЦЕВАТЬ	["106534-V", "106631-V", "117035-V"]	['ОБРАБАТЫВАТЬ, ПОДВЕРГАТЬ ОБРАБОТКЕ', 'ИЗМЕНИТЬ, СДЕЛАТЬ ИНЫМ', 'ПРИГОТОВИТЬ, СДЕЛАТЬ ГОДНЫМ']
ВАРГАНИТЬ	["106493-V", "106495-V"]	['СОЗДАТЬ (СДЕЛАТЬ СУЩЕСТВУЮЩИМ)', 'ИЗГОТОВИТЬ, ВЫРАБОТАТЬ']
ВВЕРЗИТЬСЯ	["111085-V", "107447-V", "106587-V"]	['ОПУСТИТЬСЯ ВНИЗ', 'ПАДАТЬ (ДВИГАТЬСЯ ВНИЗ)', 'ДВИЖЕНИЕ, ПЕРЕМЕЩЕНИЕ']
ВВЕРНУТЬ	["106698-V", "111191-V", "106699-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВСТАВИТЬ ВНУТРЬ', 'УСТАНОВИТЬ, ПОСТАВИТЬ']
ВВЕРНУТЬ	["106888-V", "111047-V", "111596-V"]	['ПОВЕРНУТЬ, ИЗМЕНИТЬ ПОЛОЖЕНИЕ', 'ВЕРТЕТЬ, ВРАЩАТЬ', 'ДВИГАТЬ (ПЕРЕМЕЩАТЬ)']
ВВЕРНУТЬ	["107094-V", "106876-V", "107438-V"]	['ПРОИЗНЕСТИ, ВЫГОВОРИТЬ, ПРОГОВОРИТЬ', 'ВЫСКАЗАТЬ', 'ЗАМЕТИТЬ (СКАЗАТЬ)']
ВВЕРТЫВАТЬ	["106698-V", "111191-V", "106699-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВСТАВИТЬ ВНУТРЬ', 'УСТАНОВИТЬ, ПОСТАВИТЬ']
ВВЕРТЫВАТЬ	["106888-V", "111047-V", "111596-V"]	['ПОВЕРНУТЬ, ИЗМЕНИТЬ ПОЛОЖЕНИЕ', 'ВЕРТЕТЬ, ВРАЩАТЬ', 'ДВИГАТЬ (ПЕРЕМЕЩАТЬ)']
ВВИВАТЬ	["106698-V", "110813-V", "116580-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВЛОЖИТЬ ВНУТРЬ', 'ВПЛЕСТИ']
ВВИТЬ	["106698-V", "110813-V", "116580-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВЛОЖИТЬ ВНУТРЬ', 'ВПЛЕСТИ']
ВВОРАЧИВАТЬ	["106698-V", "111191-V", "106699-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВСТАВИТЬ ВНУТРЬ', 'УСТАНОВИТЬ, ПОСТАВИТЬ']
ВВОРАЧИВАТЬ	["106888-V", "111047-V", "111596-V"]	['ПОВЕРНУТЬ, ИЗМЕНИТЬ ПОЛОЖЕНИЕ', 'ВЕРТЕТЬ, ВРАЩАТЬ', 'ДВИГАТЬ (ПЕРЕМЕЩАТЬ)']
ВДВИГАТЬ	["106698-V", "111191-V", "106699-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВСТАВИТЬ ВНУТРЬ', 'УСТАНОВИТЬ, ПОСТАВИТЬ']
ВДВИНУТЬ	["106698-V", "111191-V", "106699-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВСТАВИТЬ ВНУТРЬ', 'УСТАНОВИТЬ, ПОСТАВИТЬ']
ВДУВАТЬ	["106698-V", "111189-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВВЕСТИ ВНУТРЬ']
ВДУНУТЬ	["106698-V", "111189-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВВЕСТИ ВНУТРЬ']
ВДУТЬ	["106698-V", "111189-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВВЕСТИ ВНУТРЬ']
ВЕКОВАТЬ	["115153-V", "115786-V", "123465-V"]	['ПРОБЫТЬ, ПРОВЕСТИ ВРЕМЯ', 'НАХОДИТЬСЯ, ПРЕБЫВАТЬ', 'ПРОЖИТЬ (ПРОВЕСТИ ВРЕМЯ)']
ВЕЛИКОДУШНИЧАТЬ	["106504-V", "116333-V"]	['ПОСТУПОК ЧЕЛОВЕКА', 'ПРОСТИТЬ, ИЗВИНИТЬ']
ВЕРБАЛИЗОВАТЬ	["106457-V", "106456-V"]	['ПОКАЗАТЬ, СДЕЛАТЬ ЯВНЫМ, ВИДИМЫМ', 'ВЫРАЗИТЬ (ПОКАЗАТЬ)']
ВЕРЕЩАТЬ	["107366-V", "107093-V"]	['ВИЗЖАТЬ', 'ИЗДАТЬ ЗВУК']
ВЕТВИТЬСЯ	["115943-V", "115786-V"]	['РАСТИ, ПРОИЗРАСТАТЬ', 'НАХОДИТЬСЯ, ПРЕБЫВАТЬ']
ВЗВИВАТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗВИТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗГРОМОЖДАТЬСЯ	["106698-V", "106504-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ПОСТУПОК ЧЕЛОВЕКА']
ВЗГРОМОЖДАТЬСЯ	["107454-V", "114875-V"]	['ПОДНЯТЬСЯ (ПЕРЕМЕСТИТЬСЯ ВВЕРХ)', 'ВЗОБРАТЬСЯ']
ВЗГРОМОЖДАТЬСЯ	["106714-V", "119132-V"]	['ПЫТАТЬСЯ, СТАРАТЬСЯ', 'НАПРЯЧЬСЯ, ПРИЛОЖИТЬ УСИЛИЕ']
ВЗГРОМОЖДАТЬСЯ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗГРОМОЗДИТЬ	["106698-V", "106504-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ПОСТУПОК ЧЕЛОВЕКА']
ВЗГРОМОЗДИТЬ	["106714-V", "119132-V"]	['ПЫТАТЬСЯ, СТАРАТЬСЯ', 'НАПРЯЧЬСЯ, ПРИЛОЖИТЬ УСИЛИЕ']
ВЗГРОМОЗДИТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗГРОМОЗДИТЬСЯ	["107454-V", "114875-V"]	['ПОДНЯТЬСЯ (ПЕРЕМЕСТИТЬСЯ ВВЕРХ)', 'ВЗОБРАТЬСЯ']
ВЗГРОМОЗДИТЬСЯ	["106714-V", "119132-V"]	['ПЫТАТЬСЯ, СТАРАТЬСЯ', 'НАПРЯЧЬСЯ, ПРИЛОЖИТЬ УСИЛИЕ']
ВЗДУВАТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗДУТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗДЫБИТЬСЯ	["106587-V", "107454-V"]	['ДВИЖЕНИЕ, ПЕРЕМЕЩЕНИЕ', 'ПОДНЯТЬСЯ (ПЕРЕМЕСТИТЬСЯ ВВЕРХ)']
ВЗДЫБЛИВАТЬСЯ	["106587-V", "107454-V"]	['ДВИЖЕНИЕ, ПЕРЕМЕЩЕНИЕ', 'ПОДНЯТЬСЯ (ПЕРЕМЕСТИТЬСЯ ВВЕРХ)']
ВЗДЫМАТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗМЕСТИ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗМЕТАТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗМЕТНУТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗМЕТЫВАТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗРЕЗАТЬ	["121458-V", "115969-V"]	['ВСКРЫТЬ (ОТКРЫТЬ, СЛОМАВ, РАЗОРВАВ)', 'ОТКРЫТЬ ОТВЕРСТИЕ, ПРОХОД']
ВЗРЕЗАТЬ	["117008-V"]	['НАДРЕЗАТЬ']
ВЗРЕЗЫВАТЬ	["121458-V", "115969-V"]	['ВСКРЫТЬ (ОТКРЫТЬ, СЛОМАВ, РАЗОРВАВ)', 'ОТКРЫТЬ ОТВЕРСТИЕ, ПРОХОД']
ВЗРЕЗЫВАТЬ	["117008-V"]	['НАДРЕЗАТЬ']
ВЗРОСЛИТЬ	["111769-V", "106631-V"]	['ПРИДАВАТЬ ВИД', 'ИЗМЕНИТЬ, СДЕЛАТЬ ИНЫМ']
ВЗЪЕРОШИВАТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗЪЕРОШИТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗЪЕРОШИТЬСЯ	["116124-V", "116125-V"]	['ТОРЧАТЬ (ВЫДАВАТЬСЯ)', 'ВЫСТУПАТЬ, ВЫДАВАТЬСЯ ВПЕРЕД']
ВКАПЫВАТЬ	["106698-V", "111191-V", "106699-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВСТАВИТЬ ВНУТРЬ', 'УСТАНОВИТЬ, ПОСТАВИТЬ']
ВКАПЫВАТЬ	["125642-V", "121959-V"]	['УПРОЧИТЬ (СДЕЛАТЬ ПРОЧНЫМ, НЕ ПОДВЕРЖ ПЕРЕМЕНАМ)', 'УКРЕПИТЬ (УПРОЧИТЬ)']
ВКОПАТЬ	["106698-V", "111191-V", "106699-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВСТАВИТЬ ВНУТРЬ', 'УСТАНОВИТЬ, ПОСТАВИТЬ']
ВКОПАТЬ	["125642-V", "121959-V"]	['УПРОЧИТЬ (СДЕЛАТЬ ПРОЧНЫМ, НЕ ПОДВЕРЖ ПЕРЕМЕНАМ)', 'УКРЕПИТЬ (УПРОЧИТЬ)']
ВКРУТИТЬ	["106698-V", "111191-V", "106699-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВСТАВИТЬ ВНУТРЬ', 'УСТАНОВИТЬ, ПОСТАВИТЬ']
ВКРУТИТЬ	["106888-V", "111047-V", "111596-V"]	['ПОВЕРНУТЬ, ИЗМЕНИТЬ ПОЛОЖЕНИЕ', 'ВЕРТЕТЬ, ВРАЩАТЬ', 'ДВИГАТЬ (ПЕРЕМЕЩАТЬ)']
ВКРУЧИВАТЬ	["106698-V", "111191-V", "106699-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВСТАВИТЬ ВНУТРЬ', 'УСТАНОВИТЬ, ПОСТАВИТЬ']
ВКРУЧИВАТЬ	["106888-V", "111047-V", "111596-V"]	['ПОВЕРНУТЬ, ИЗМЕНИТЬ ПОЛОЖЕНИЕ', 'ВЕРТЕТЬ, ВРАЩАТЬ', 'ДВИГАТЬ (ПЕРЕМЕЩАТЬ)']
ВЛАЖНЕТЬ	["106629-V", "117829-V"]	['ИЗМЕНИТЬСЯ, ИЗМЕНЕНИЕ', 'МОКНУТЬ, НАМОКНУТЬ']
ВМАТЫВАТЬ	["106698-V", "110813-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВЛОЖИТЬ ВНУТРЬ']
ВМЕРЗАТЬ	["115170-V", "111846-V", "106615-V"]	['ЗАСТРЯТЬ, ЗАСЕСТЬ', 'ПОПАСТЬ (ОКАЗАТЬСЯ, ОЧУТИТЬСЯ)', 'ОСТАНОВКА ПРИ ДВИЖЕНИИ']
ВМЕРЗНУТЬ	["115170-V", "111846-V", "106615-V"]	['ЗАСТРЯТЬ, ЗАСЕСТЬ', 'ПОПАСТЬ (ОКАЗАТЬСЯ, ОЧУТИТЬСЯ)', 'ОСТАНОВКА ПРИ ДВИЖЕНИИ']
ВМЕТАТЬ	["111191-V"]	['ВСТАВИТЬ ВНУТРЬ']
ВМЕТАТЬ	["112689-V", "113291-V"]	['МЕТАТЬ (ШИТЬ)', 'СШИВАТЬ']
ВМЕТЫВАТЬ	["111191-V"]	['ВСТАВИТЬ ВНУТРЬ']
ВМЕТЫВАТЬ	["112689-V", "113291-V"]	['МЕТАТЬ (ШИТЬ)', 'СШИВАТЬ']
ВМОРАЖИВАТЬСЯ	["115170-V", "111846-V", "106615-V"]	['ЗАСТРЯТЬ, ЗАСЕСТЬ', 'ПОПАСТЬ (ОКАЗАТЬСЯ, ОЧУТИТЬСЯ)', 'ОСТАНОВКА ПРИ ДВИЖЕНИИ']
ВМОРОЗИТЬСЯ	["115170-V", "111846-V", "106615-V"]	['ЗАСТРЯТЬ, ЗАСЕСТЬ', 'ПОПАСТЬ (ОКАЗАТЬСЯ, ОЧУТИТЬСЯ)', 'ОСТАНОВКА ПРИ ДВИЖЕНИИ']
ВМОТАТЬ	["106698-V", "110813-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВЛОЖИТЬ ВНУТРЬ']
ВМУРОВАТЬ	["111191-V", "115394-V", "113612-V"]	['ВСТАВИТЬ ВНУТРЬ', 'ЗАКРЕПИТЬ (ПРИДЕЛАТЬ)', 'ВДЕЛАТЬ']
ВМУРОВАТЬ	["127204-V", "116966-V"]	['ОБЛОЖИТЬ, ПОЛОЖИТЬ ВОКРУГ', 'МУРОВАТЬ']
ВМУРОВЫВАТЬ	["111191-V", "115394-V", "113612-V"]	['ВСТАВИТЬ ВНУТРЬ', 'ЗАКРЕПИТЬ (ПРИДЕЛАТЬ)', 'ВДЕЛАТЬ']
ВМУРОВЫВАТЬ	["127204-V", "116966-V"]	['ОБЛОЖИТЬ, ПОЛОЖИТЬ ВОКРУГ', 'МУРОВАТЬ']
ВНЮХАТЬСЯ	["115824-V", "115823-V"]	['ВДОХНУТЬ, СДЕЛАТЬ ВДОХ', 'НЮХАТЬ ЗАПАХ']
ВНЮХИВАТЬСЯ	["115824-V", "115823-V"]	['ВДОХНУТЬ, СДЕЛАТЬ ВДОХ', 'НЮХАТЬ ЗАПАХ']
ВОЛГНУТЬ	["106629-V", "117829-V"]	['ИЗМЕНИТЬСЯ, ИЗМЕНЕНИЕ', 'МОКНУТЬ, НАМОКНУТЬ']
ВОЛЬТИЖИРОВАТЬ	["113642-V", "111094-V"]	['ВЕРХОВАЯ ЕЗДА', 'ЕХАТЬ, ДВИГАТЬСЯ ПРИ ПОМОЩИ СРЕДСТВ ПЕРЕДВИЖЕНИЯ']
ВОРСОВАТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВОРСОВАТЬ	["106534-V"]	['ОБРАБАТЫВАТЬ, ПОДВЕРГАТЬ ОБРАБОТКЕ']
ВОСПАРИТЬ	["107454-V", "107453-V"]	['ПОДНЯТЬСЯ (ПЕРЕМЕСТИТЬСЯ ВВЕРХ)', 'ВЗЛЕТЕТЬ']
ВОСПАРЯТЬ	["107454-V", "107453-V"]	['ПОДНЯТЬСЯ (ПЕРЕМЕСТИТЬСЯ ВВЕРХ)', 'ВЗЛЕТЕТЬ']
ВОССЕСТЬ	["128309-V", "114560-V"]	['ПРИНЯТЬ ПОЛОЖЕНИЕ, ПОЗУ', 'СЕСТЬ, ПРИНЯТЬ СИДЯЧЕЕ ПОЛОЖЕНИЕ']
ВОЩИТЬ	["115966-V", "107324-V", "115964-V"]	['НАТЕРЕТЬ ПОВЕРХНОСТЬ', 'МАЗАТЬ, НАМАЗАТЬ', 'ВТЕРЕТЬ']
ВПАИВАТЬ	["111191-V", "115394-V", "113612-V"]	['ВСТАВИТЬ ВНУТРЬ', 'ЗАКРЕПИТЬ (ПРИДЕЛАТЬ)', 'ВДЕЛАТЬ']
ВПАИВАТЬ	["109175-V", "107707-V"]	['ПАЯЛЬНЫЕ РАБОТЫ', 'СКРЕПИТЬ (ПРОЧНО СОЕДИНИТЬ)']
ВПАРХИВАТЬ	["107445-V", "116583-V"]	['ЛЕТЕТЬ (ПЕРЕДВИГАТЬСЯ)', 'ПОРХАТЬ']
ВПАРХИВАТЬ	["111845-V", "114777-V"]	['ПРОНИКНУТЬ ВНУТРЬ', 'ВЛЕТЕТЬ (ПРОНИКНУТЬ)']
ВПАЯТЬ	["111191-V", "115394-V", "113612-V"]	['ВСТАВИТЬ ВНУТРЬ', 'ЗАКРЕПИТЬ (ПРИДЕЛАТЬ)', 'ВДЕЛАТЬ']
ВПАЯТЬ	["109175-V", "107707-V"]	['ПАЯЛЬНЫЕ РАБОТЫ', 'СКРЕПИТЬ (ПРОЧНО СОЕДИНИТЬ)']
