БЕРЕДИТЬ	["118175-V", "114664-V"]	['ЗАДЕТЬ (ВЗВОЛНОВАТЬ)', 'ВОЛНОВАТЬ, ВЫЗЫВАТЬ ЧУВСТВО ВОЛНЕНИЯ']
БИНТОВАТЬ	["112000-V", "111999-V"]	['МОТАТЬ, НАКРУЧИВАТЬ', 'ЗАМОТАТЬ (ЗАКРУТИТЬ)']
БИНТОВАТЬ	["111427-V", "111428-V"]	['НАЛОЖИТЬ СВЕРХУ', 'ПЕРЕВЯЗАТЬ, НАЛОЖИТЬ ПОВЯЗКУ']
БИСИРОВАТЬ	["107374-V", "107344-V"]	['ТРЕБОВАТЬ, ОБРАТИТЬСЯ С ТРЕБОВАНИЕМ', 'ПРОСИТЬ, ОБРАЩАТЬСЯ С ПРОСЬБОЙ']
БИСИРОВАТЬ	["110440-V", "110447-V"]	['ИСПОЛНИТЬ (ВОСПРОИЗВЕСТИ)', 'ВОСПРОИЗВЕСТИ (ВОССОЗДАТЬ, ПОВТОРИТЬ В КОПИИ)']
БИСИРОВАТЬ	["107093-V", "107104-V"]	['ИЗДАТЬ ЗВУК', 'КРИЧАТЬ, ИЗДАВАТЬ КРИК']
БИЧЕВАТЬ	["106875-V", "116273-V"]	['ДОКАЗАТЬ, ПРЕДСТАВИТЬ ДОКАЗАТЕЛЬСТВО', 'ИЗОБЛИЧИТЬ (ДОКАЗАТЬ ВИНОВНОСТЬ)']
БИЧЕВАТЬ	["112963-V", "120000-V"]	['ОСУДИТЬ, ВЫРАЗИТЬ НЕОДОБРЕНИЕ', 'КРИТИКОВАТЬ (ОСУЖДАТЬ)']
БЛАНШИРОВАТЬ	["110780-V"]	['ОБЛИТЬ (ОБДАТЬ)']
БЛАНШИРОВАТЬ	["106534-V", "109109-V"]	['ОБРАБАТЫВАТЬ, ПОДВЕРГАТЬ ОБРАБОТКЕ', 'ПРИГОТОВЛЕНИЕ ПИЩИ']
БЛОКИРОВАТЬСЯ	["111485-V", "111484-V"]	['ОБЪЕДИНИТЬСЯ (СОЕДИНИТЬСЯ)', 'СОЕДИНИТЬСЯ В ОДНО ЦЕЛОЕ']
БОДРИТЬСЯ	["115900-V", "113119-V"]	['ПРИТВОРИТЬСЯ, ПРИКИНУТЬСЯ', 'ОБМАНУТЬ, ВВЕСТИ В ЗАБЛУЖДЕНИЕ']
БОРТНИЧАТЬ	["4606-V"]	['ПЧЕЛОВОДСТВО']
БОРТНИЧАТЬ	["6085-V"]	['ЛЕСОПОЛЬЗОВАНИЕ']
БРОНЗИРОВАТЬ	["107325-V", "146751-V", "107326-V"]	['ПОКРЫТЬ ПОВЕРХНОСТЬ', 'ОБРАБОТКА ПОВЕРХНОСТИ', 'КЛАСТЬ НА ПОВЕРХНОСТЬ']
БРОШЮРОВАТЬ	["107707-V", "110790-V"]	['СКРЕПИТЬ (ПРОЧНО СОЕДИНИТЬ)', 'ПРИКРЕПИТЬ, ПРИДЕЛАТЬ']
БРОШЮРОВАТЬ	["114108-V"]	['ПЕЧАТАТЬ (ВОСПРОИЗВОДИТЬ)']
БРЫКАТЬ	["111963-V", "107404-V"]	['КАСАТЬСЯ, ДОТРАГИВАТЬСЯ', 'УДАРИТЬ, НАНЕСТИ УДАР']
БРЫКНУТЬ	["111963-V", "107404-V"]	['КАСАТЬСЯ, ДОТРАГИВАТЬСЯ', 'УДАРИТЬ, НАНЕСТИ УДАР']
БРЫКНУТЬСЯ	["115101-V", "108821-V"]	['ВСКИНУТЬ (ПОДНЯТЬ БЫСТРЫМ ДВИЖЕНИЕМ)', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
БРЯЦАТЬ	["111795-V", "107093-V"]	['ЗВЕНЕТЬ', 'ИЗДАТЬ ЗВУК']
БУЛЬКАТЬ	["107093-V", "114103-V"]	['ИЗДАТЬ ЗВУК', 'ИЗДАВАТЬ, ИСПУСКАТЬ']
БУЛЬКНУТЬ	["107093-V", "114103-V"]	['ИЗДАТЬ ЗВУК', 'ИЗДАВАТЬ, ИСПУСКАТЬ']
БУРЕТЬ	["106629-V", "110416-V"]	['ИЗМЕНИТЬСЯ, ИЗМЕНЕНИЕ', 'ИЗМЕНЯТЬСЯ В ЦВЕТЕ']
БУРЕТЬ	["106646-V", "111001-V"]	['ОТНОШЕНИЕ МЕЖДУ СУЩНОСТЯМИ', 'ВИДНЕТЬСЯ']
БУТИЛИРОВАТЬ	["110722-V", "111042-V"]	['РАЗЛИТЬ ПО СОСУДАМ', 'ПЕРЕЛИТЬ В ДРУГУЮ ЕМКОСТЬ']
БЮЛЛЕТЕНИТЬ	["106646-V", "5168-V", "114377-V"]	['ОТНОШЕНИЕ МЕЖДУ СУЩНОСТЯМИ', 'ОТСУТСТВИЕ НА РАБОТЕ', 'ОТСУТСТВИЕ']
ВАЛЬСИРОВАТЬ	["110443-V", "110440-V"]	['ТАНЦЕВАТЬ', 'ИСПОЛНИТЬ (ВОСПРОИЗВЕСТИ)']
ВАЛЬЦЕВАТЬ	["106534-V", "106631-V", "117035-V"]	['ОБРАБАТЫВАТЬ, ПОДВЕРГАТЬ ОБРАБОТКЕ', 'ИЗМЕНИТЬ, СДЕЛАТЬ ИНЫМ', 'ПРИГОТОВИТЬ, СДЕЛАТЬ ГОДНЫМ']
ВАРГАНИТЬ	["106493-V", "106495-V"]	['СОЗДАТЬ (СДЕЛАТЬ СУЩЕСТВУЮЩИМ)', 'ИЗГОТОВИТЬ, ВЫРАБОТАТЬ']
ВВЕРЗИТЬСЯ	["111085-V", "106587-V", "107447-V"]	['ОПУСТИТЬСЯ ВНИЗ', 'ДВИЖЕНИЕ, ПЕРЕМЕЩЕНИЕ', 'ПАДАТЬ (ДВИГАТЬСЯ ВНИЗ)']
ВВЕРНУТЬ	["111047-V", "106888-V", "111596-V"]	['ВЕРТЕТЬ, ВРАЩАТЬ', 'ПОВЕРНУТЬ, ИЗМЕНИТЬ ПОЛОЖЕНИЕ', 'ДВИГАТЬ (ПЕРЕМЕЩАТЬ)']
ВВЕРНУТЬ	["106699-V", "106698-V", "111191-V"]	['УСТАНОВИТЬ, ПОСТАВИТЬ', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВСТАВИТЬ ВНУТРЬ']
ВВЕРНУТЬ	["107094-V", "106876-V", "107438-V"]	['ПРОИЗНЕСТИ, ВЫГОВОРИТЬ, ПРОГОВОРИТЬ', 'ВЫСКАЗАТЬ', 'ЗАМЕТИТЬ (СКАЗАТЬ)']
ВВЕРТЫВАТЬ	["111047-V", "106888-V", "111596-V"]	['ВЕРТЕТЬ, ВРАЩАТЬ', 'ПОВЕРНУТЬ, ИЗМЕНИТЬ ПОЛОЖЕНИЕ', 'ДВИГАТЬ (ПЕРЕМЕЩАТЬ)']
ВВЕРТЫВАТЬ	["106699-V", "106698-V", "111191-V"]	['УСТАНОВИТЬ, ПОСТАВИТЬ', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВСТАВИТЬ ВНУТРЬ']
ВВИВАТЬ	["116580-V", "106698-V", "110813-V"]	['ВПЛЕСТИ', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВЛОЖИТЬ ВНУТРЬ']
ВВИТЬ	["116580-V", "106698-V", "110813-V"]	['ВПЛЕСТИ', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВЛОЖИТЬ ВНУТРЬ']
ВВОРАЧИВАТЬ	["111047-V", "106888-V", "111596-V"]	['ВЕРТЕТЬ, ВРАЩАТЬ', 'ПОВЕРНУТЬ, ИЗМЕНИТЬ ПОЛОЖЕНИЕ', 'ДВИГАТЬ (ПЕРЕМЕЩАТЬ)']
ВВОРАЧИВАТЬ	["106699-V", "106698-V", "111191-V"]	['УСТАНОВИТЬ, ПОСТАВИТЬ', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВСТАВИТЬ ВНУТРЬ']
ВДВИГАТЬ	["106699-V", "106698-V", "111191-V"]	['УСТАНОВИТЬ, ПОСТАВИТЬ', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВСТАВИТЬ ВНУТРЬ']
ВДВИНУТЬ	["106699-V", "106698-V", "111191-V"]	['УСТАНОВИТЬ, ПОСТАВИТЬ', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВСТАВИТЬ ВНУТРЬ']
ВДУВАТЬ	["111189-V", "106698-V"]	['ВВЕСТИ ВНУТРЬ', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО']
ВДУНУТЬ	["111189-V", "106698-V"]	['ВВЕСТИ ВНУТРЬ', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО']
ВДУТЬ	["111189-V", "106698-V"]	['ВВЕСТИ ВНУТРЬ', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО']
ВЕКОВАТЬ	["115786-V", "115153-V", "123465-V"]	['НАХОДИТЬСЯ, ПРЕБЫВАТЬ', 'ПРОБЫТЬ, ПРОВЕСТИ ВРЕМЯ', 'ПРОЖИТЬ (ПРОВЕСТИ ВРЕМЯ)']
ВЕЛИКОДУШНИЧАТЬ	["106504-V", "116333-V"]	['ПОСТУПОК ЧЕЛОВЕКА', 'ПРОСТИТЬ, ИЗВИНИТЬ']
ВЕРБАЛИЗОВАТЬ	["106456-V", "106457-V"]	['ВЫРАЗИТЬ (ПОКАЗАТЬ)', 'ПОКАЗАТЬ, СДЕЛАТЬ ЯВНЫМ, ВИДИМЫМ']
ВЕРЕЩАТЬ	["107366-V", "107093-V"]	['ВИЗЖАТЬ', 'ИЗДАТЬ ЗВУК']
ВЕТВИТЬСЯ	["115786-V", "115943-V"]	['НАХОДИТЬСЯ, ПРЕБЫВАТЬ', 'РАСТИ, ПРОИЗРАСТАТЬ']
ВЗВИВАТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗВИТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗГРОМОЖДАТЬСЯ	["106504-V", "106698-V"]	['ПОСТУПОК ЧЕЛОВЕКА', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО']
ВЗГРОМОЖДАТЬСЯ	["119132-V", "106714-V"]	['НАПРЯЧЬСЯ, ПРИЛОЖИТЬ УСИЛИЕ', 'ПЫТАТЬСЯ, СТАРАТЬСЯ']
ВЗГРОМОЖДАТЬСЯ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗГРОМОЖДАТЬСЯ	["107454-V", "114875-V"]	['ПОДНЯТЬСЯ (ПЕРЕМЕСТИТЬСЯ ВВЕРХ)', 'ВЗОБРАТЬСЯ']
ВЗГРОМОЗДИТЬ	["106504-V", "106698-V"]	['ПОСТУПОК ЧЕЛОВЕКА', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО']
ВЗГРОМОЗДИТЬ	["119132-V", "106714-V"]	['НАПРЯЧЬСЯ, ПРИЛОЖИТЬ УСИЛИЕ', 'ПЫТАТЬСЯ, СТАРАТЬСЯ']
ВЗГРОМОЗДИТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗГРОМОЗДИТЬСЯ	["119132-V", "106714-V"]	['НАПРЯЧЬСЯ, ПРИЛОЖИТЬ УСИЛИЕ', 'ПЫТАТЬСЯ, СТАРАТЬСЯ']
ВЗГРОМОЗДИТЬСЯ	["107454-V", "114875-V"]	['ПОДНЯТЬСЯ (ПЕРЕМЕСТИТЬСЯ ВВЕРХ)', 'ВЗОБРАТЬСЯ']
ВЗДУВАТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗДУТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗДЫБИТЬСЯ	["106587-V", "107454-V"]	['ДВИЖЕНИЕ, ПЕРЕМЕЩЕНИЕ', 'ПОДНЯТЬСЯ (ПЕРЕМЕСТИТЬСЯ ВВЕРХ)']
ВЗДЫБЛИВАТЬСЯ	["106587-V", "107454-V"]	['ДВИЖЕНИЕ, ПЕРЕМЕЩЕНИЕ', 'ПОДНЯТЬСЯ (ПЕРЕМЕСТИТЬСЯ ВВЕРХ)']
ВЗДЫМАТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗМЕСТИ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗМЕТАТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗМЕТНУТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗМЕТЫВАТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗРЕЗАТЬ	["117008-V"]	['НАДРЕЗАТЬ']
ВЗРЕЗАТЬ	["121458-V", "115969-V"]	['ВСКРЫТЬ (ОТКРЫТЬ, СЛОМАВ, РАЗОРВАВ)', 'ОТКРЫТЬ ОТВЕРСТИЕ, ПРОХОД']
ВЗРЕЗЫВАТЬ	["117008-V"]	['НАДРЕЗАТЬ']
ВЗРЕЗЫВАТЬ	["121458-V", "115969-V"]	['ВСКРЫТЬ (ОТКРЫТЬ, СЛОМАВ, РАЗОРВАВ)', 'ОТКРЫТЬ ОТВЕРСТИЕ, ПРОХОД']
ВЗРОСЛИТЬ	["106631-V", "111769-V"]	['ИЗМЕНИТЬ, СДЕЛАТЬ ИНЫМ', 'ПРИДАВАТЬ ВИД']
ВЗЪЕРОШИВАТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗЪЕРОШИТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗЪЕРОШИТЬСЯ	["116124-V", "116125-V"]	['ТОРЧАТЬ (ВЫДАВАТЬСЯ)', 'ВЫСТУПАТЬ, ВЫДАВАТЬСЯ ВПЕРЕД']
ВКАПЫВАТЬ	["106699-V", "106698-V", "111191-V"]	['УСТАНОВИТЬ, ПОСТАВИТЬ', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВСТАВИТЬ ВНУТРЬ']
ВКАПЫВАТЬ	["121959-V", "125642-V"]	['УКРЕПИТЬ (УПРОЧИТЬ)', 'УПРОЧИТЬ (СДЕЛАТЬ ПРОЧНЫМ, НЕ ПОДВЕРЖ ПЕРЕМЕНАМ)']
ВКОПАТЬ	["106699-V", "106698-V", "111191-V"]	['УСТАНОВИТЬ, ПОСТАВИТЬ', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВСТАВИТЬ ВНУТРЬ']
ВКОПАТЬ	["121959-V", "125642-V"]	['УКРЕПИТЬ (УПРОЧИТЬ)', 'УПРОЧИТЬ (СДЕЛАТЬ ПРОЧНЫМ, НЕ ПОДВЕРЖ ПЕРЕМЕНАМ)']
ВКРУТИТЬ	["111047-V", "106888-V", "111596-V"]	['ВЕРТЕТЬ, ВРАЩАТЬ', 'ПОВЕРНУТЬ, ИЗМЕНИТЬ ПОЛОЖЕНИЕ', 'ДВИГАТЬ (ПЕРЕМЕЩАТЬ)']
ВКРУТИТЬ	["106699-V", "106698-V", "111191-V"]	['УСТАНОВИТЬ, ПОСТАВИТЬ', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВСТАВИТЬ ВНУТРЬ']
ВКРУЧИВАТЬ	["111047-V", "106888-V", "111596-V"]	['ВЕРТЕТЬ, ВРАЩАТЬ', 'ПОВЕРНУТЬ, ИЗМЕНИТЬ ПОЛОЖЕНИЕ', 'ДВИГАТЬ (ПЕРЕМЕЩАТЬ)']
ВКРУЧИВАТЬ	["106699-V", "106698-V", "111191-V"]	['УСТАНОВИТЬ, ПОСТАВИТЬ', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВСТАВИТЬ ВНУТРЬ']
ВЛАЖНЕТЬ	["106629-V", "117829-V"]	['ИЗМЕНИТЬСЯ, ИЗМЕНЕНИЕ', 'МОКНУТЬ, НАМОКНУТЬ']
ВМАТЫВАТЬ	["106698-V", "110813-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВЛОЖИТЬ ВНУТРЬ']
ВМЕРЗАТЬ	["111846-V", "115170-V", "106615-V"]	['ПОПАСТЬ (ОКАЗАТЬСЯ, ОЧУТИТЬСЯ)', 'ЗАСТРЯТЬ, ЗАСЕСТЬ', 'ОСТАНОВКА ПРИ ДВИЖЕНИИ']
ВМЕРЗНУТЬ	["111846-V", "115170-V", "106615-V"]	['ПОПАСТЬ (ОКАЗАТЬСЯ, ОЧУТИТЬСЯ)', 'ЗАСТРЯТЬ, ЗАСЕСТЬ', 'ОСТАНОВКА ПРИ ДВИЖЕНИИ']
ВМЕТАТЬ	["111191-V"]	['ВСТАВИТЬ ВНУТРЬ']
ВМЕТАТЬ	["113291-V", "112689-V"]	['СШИВАТЬ', 'МЕТАТЬ (ШИТЬ)']
ВМЕТЫВАТЬ	["111191-V"]	['ВСТАВИТЬ ВНУТРЬ']
ВМЕТЫВАТЬ	["113291-V", "112689-V"]	['СШИВАТЬ', 'МЕТАТЬ (ШИТЬ)']
ВМОРАЖИВАТЬСЯ	["111846-V", "115170-V", "106615-V"]	['ПОПАСТЬ (ОКАЗАТЬСЯ, ОЧУТИТЬСЯ)', 'ЗАСТРЯТЬ, ЗАСЕСТЬ', 'ОСТАНОВКА ПРИ ДВИЖЕНИИ']
ВМОРОЗИТЬСЯ	["111846-V", "115170-V", "106615-V"]	['ПОПАСТЬ (ОКАЗАТЬСЯ, ОЧУТИТЬСЯ)', 'ЗАСТРЯТЬ, ЗАСЕСТЬ', 'ОСТАНОВКА ПРИ ДВИЖЕНИИ']
ВМОТАТЬ	["106698-V", "110813-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВЛОЖИТЬ ВНУТРЬ']
ВМУРОВАТЬ	["115394-V", "111191-V", "113612-V"]	['ЗАКРЕПИТЬ (ПРИДЕЛАТЬ)', 'ВСТАВИТЬ ВНУТРЬ', 'ВДЕЛАТЬ']
ВМУРОВАТЬ	["127204-V", "116966-V"]	['ОБЛОЖИТЬ, ПОЛОЖИТЬ ВОКРУГ', 'МУРОВАТЬ']
ВМУРОВЫВАТЬ	["115394-V", "111191-V", "113612-V"]	['ЗАКРЕПИТЬ (ПРИДЕЛАТЬ)', 'ВСТАВИТЬ ВНУТРЬ', 'ВДЕЛАТЬ']
ВМУРОВЫВАТЬ	["127204-V", "116966-V"]	['ОБЛОЖИТЬ, ПОЛОЖИТЬ ВОКРУГ', 'МУРОВАТЬ']
ВНЮХАТЬСЯ	["115823-V", "115824-V"]	['НЮХАТЬ ЗАПАХ', 'ВДОХНУТЬ, СДЕЛАТЬ ВДОХ']
ВНЮХИВАТЬСЯ	["115823-V", "115824-V"]	['НЮХАТЬ ЗАПАХ', 'ВДОХНУТЬ, СДЕЛАТЬ ВДОХ']
ВОЛГНУТЬ	["106629-V", "117829-V"]	['ИЗМЕНИТЬСЯ, ИЗМЕНЕНИЕ', 'МОКНУТЬ, НАМОКНУТЬ']
ВОЛЬТИЖИРОВАТЬ	["111094-V", "113642-V"]	['ЕХАТЬ, ДВИГАТЬСЯ ПРИ ПОМОЩИ СРЕДСТВ ПЕРЕДВИЖЕНИЯ', 'ВЕРХОВАЯ ЕЗДА']
ВОРСОВАТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВОРСОВАТЬ	["106534-V"]	['ОБРАБАТЫВАТЬ, ПОДВЕРГАТЬ ОБРАБОТКЕ']
ВОСПАРИТЬ	["107453-V", "107454-V"]	['ВЗЛЕТЕТЬ', 'ПОДНЯТЬСЯ (ПЕРЕМЕСТИТЬСЯ ВВЕРХ)']
ВОСПАРЯТЬ	["107453-V", "107454-V"]	['ВЗЛЕТЕТЬ', 'ПОДНЯТЬСЯ (ПЕРЕМЕСТИТЬСЯ ВВЕРХ)']
ВОССЕСТЬ	["128309-V", "114560-V"]	['ПРИНЯТЬ ПОЛОЖЕНИЕ, ПОЗУ', 'СЕСТЬ, ПРИНЯТЬ СИДЯЧЕЕ ПОЛОЖЕНИЕ']
ВОЩИТЬ	["115966-V", "107324-V", "115964-V"]	['НАТЕРЕТЬ ПОВЕРХНОСТЬ', 'МАЗАТЬ, НАМАЗАТЬ', 'ВТЕРЕТЬ']
ВПАИВАТЬ	["115394-V", "111191-V", "113612-V"]	['ЗАКРЕПИТЬ (ПРИДЕЛАТЬ)', 'ВСТАВИТЬ ВНУТРЬ', 'ВДЕЛАТЬ']
ВПАИВАТЬ	["107707-V", "109175-V"]	['СКРЕПИТЬ (ПРОЧНО СОЕДИНИТЬ)', 'ПАЯЛЬНЫЕ РАБОТЫ']
ВПАРХИВАТЬ	["114777-V", "111845-V"]	['ВЛЕТЕТЬ (ПРОНИКНУТЬ)', 'ПРОНИКНУТЬ ВНУТРЬ']
ВПАРХИВАТЬ	["107445-V", "116583-V"]	['ЛЕТЕТЬ (ПЕРЕДВИГАТЬСЯ)', 'ПОРХАТЬ']
ВПАЯТЬ	["115394-V", "111191-V", "113612-V"]	['ЗАКРЕПИТЬ (ПРИДЕЛАТЬ)', 'ВСТАВИТЬ ВНУТРЬ', 'ВДЕЛАТЬ']
ВПАЯТЬ	["107707-V", "109175-V"]	['СКРЕПИТЬ (ПРОЧНО СОЕДИНИТЬ)', 'ПАЯЛЬНЫЕ РАБОТЫ']
