БРОШЮРОВАТЬ	["107707-V", "110790-V"]	['СКРЕПИТЬ (ПРОЧНО СОЕДИНИТЬ)', 'ПРИКРЕПИТЬ, ПРИДЕЛАТЬ']
БРОШЮРОВАТЬ	["114108-V"]	['ПЕЧАТАТЬ (ВОСПРОИЗВОДИТЬ)']
БРЫКАТЬ	["111963-V", "107404-V"]	['КАСАТЬСЯ, ДОТРАГИВАТЬСЯ', 'УДАРИТЬ, НАНЕСТИ УДАР']
БРЫКНУТЬ	["111963-V", "107404-V"]	['КАСАТЬСЯ, ДОТРАГИВАТЬСЯ', 'УДАРИТЬ, НАНЕСТИ УДАР']
БРЫКНУТЬСЯ	["115101-V", "108821-V"]	['ВСКИНУТЬ (ПОДНЯТЬ БЫСТРЫМ ДВИЖЕНИЕМ)', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
БРЯЦАТЬ	["111795-V", "107093-V"]	['ЗВЕНЕТЬ', 'ИЗДАТЬ ЗВУК']
БУЛЬКАТЬ	["114103-V", "107093-V"]	['ИЗДАВАТЬ, ИСПУСКАТЬ', 'ИЗДАТЬ ЗВУК']
БУЛЬКНУТЬ	["114103-V", "107093-V"]	['ИЗДАВАТЬ, ИСПУСКАТЬ', 'ИЗДАТЬ ЗВУК']
БУРЕТЬ	["110416-V", "106629-V"]	['ИЗМЕНЯТЬСЯ В ЦВЕТЕ', 'ИЗМЕНИТЬСЯ, ИЗМЕНЕНИЕ']
БУРЕТЬ	["111001-V", "106646-V"]	['ВИДНЕТЬСЯ', 'ОТНОШЕНИЕ МЕЖДУ СУЩНОСТЯМИ']
БУТИЛИРОВАТЬ	["110722-V", "111042-V"]	['РАЗЛИТЬ ПО СОСУДАМ', 'ПЕРЕЛИТЬ В ДРУГУЮ ЕМКОСТЬ']
БЮЛЛЕТЕНИТЬ	["106646-V", "114377-V", "5168-V"]	['ОТНОШЕНИЕ МЕЖДУ СУЩНОСТЯМИ', 'ОТСУТСТВИЕ', 'ОТСУТСТВИЕ НА РАБОТЕ']
ВАЛЬСИРОВАТЬ	["110440-V", "110443-V"]	['ИСПОЛНИТЬ (ВОСПРОИЗВЕСТИ)', 'ТАНЦЕВАТЬ']
ВАЛЬЦЕВАТЬ	["117035-V", "106534-V", "106631-V"]	['ПРИГОТОВИТЬ, СДЕЛАТЬ ГОДНЫМ', 'ОБРАБАТЫВАТЬ, ПОДВЕРГАТЬ ОБРАБОТКЕ', 'ИЗМЕНИТЬ, СДЕЛАТЬ ИНЫМ']
ВАРГАНИТЬ	["106495-V", "106493-V"]	['ИЗГОТОВИТЬ, ВЫРАБОТАТЬ', 'СОЗДАТЬ (СДЕЛАТЬ СУЩЕСТВУЮЩИМ)']
ВБУХИВАТЬ	["106698-V", "125532-V", "116654-V", "110720-V", "110719-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВБУХАТЬ (ВСЫПАТЬ, ВЛИТЬ В БОЛЬШОМ КОЛИЧЕСТВЕ)', 'ВСЫПАТЬ ВНУТРЬ', 'НАЛИТЬ, ВЛИТЬ ВНУТРЬ', 'ЛИТЬ ЖИДКОСТЬ']
ВВЕРЗИТЬСЯ	["111085-V", "107447-V", "106587-V"]	['ОПУСТИТЬСЯ ВНИЗ', 'ПАДАТЬ (ДВИГАТЬСЯ ВНИЗ)', 'ДВИЖЕНИЕ, ПЕРЕМЕЩЕНИЕ']
ВВЕРНУТЬ	["111191-V", "106698-V", "106699-V"]	['ВСТАВИТЬ ВНУТРЬ', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'УСТАНОВИТЬ, ПОСТАВИТЬ']
ВВЕРНУТЬ	["107438-V", "106876-V", "107094-V"]	['ЗАМЕТИТЬ (СКАЗАТЬ)', 'ВЫСКАЗАТЬ', 'ПРОИЗНЕСТИ, ВЫГОВОРИТЬ, ПРОГОВОРИТЬ']
ВВЕРНУТЬ	["111047-V", "106888-V", "111596-V"]	['ВЕРТЕТЬ, ВРАЩАТЬ', 'ПОВЕРНУТЬ, ИЗМЕНИТЬ ПОЛОЖЕНИЕ', 'ДВИГАТЬ (ПЕРЕМЕЩАТЬ)']
ВВЕРТЫВАТЬ	["111191-V", "106698-V", "106699-V"]	['ВСТАВИТЬ ВНУТРЬ', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'УСТАНОВИТЬ, ПОСТАВИТЬ']
ВВЕРТЫВАТЬ	["111047-V", "106888-V", "111596-V"]	['ВЕРТЕТЬ, ВРАЩАТЬ', 'ПОВЕРНУТЬ, ИЗМЕНИТЬ ПОЛОЖЕНИЕ', 'ДВИГАТЬ (ПЕРЕМЕЩАТЬ)']
ВВИВАТЬ	["106698-V", "116580-V", "110813-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВПЛЕСТИ', 'ВЛОЖИТЬ ВНУТРЬ']
ВВИТЬ	["106698-V", "116580-V", "110813-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВПЛЕСТИ', 'ВЛОЖИТЬ ВНУТРЬ']
ВВОРАЧИВАТЬ	["111191-V", "106698-V", "106699-V"]	['ВСТАВИТЬ ВНУТРЬ', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'УСТАНОВИТЬ, ПОСТАВИТЬ']
ВВОРАЧИВАТЬ	["111047-V", "106888-V", "111596-V"]	['ВЕРТЕТЬ, ВРАЩАТЬ', 'ПОВЕРНУТЬ, ИЗМЕНИТЬ ПОЛОЖЕНИЕ', 'ДВИГАТЬ (ПЕРЕМЕЩАТЬ)']
ВДВИГАТЬ	["111191-V", "106698-V", "106699-V"]	['ВСТАВИТЬ ВНУТРЬ', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'УСТАНОВИТЬ, ПОСТАВИТЬ']
ВДВИНУТЬ	["111191-V", "106698-V", "106699-V"]	['ВСТАВИТЬ ВНУТРЬ', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'УСТАНОВИТЬ, ПОСТАВИТЬ']
ВДУВАТЬ	["111189-V", "106698-V"]	['ВВЕСТИ ВНУТРЬ', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО']
ВДУНУТЬ	["111189-V", "106698-V"]	['ВВЕСТИ ВНУТРЬ', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО']
ВДУТЬ	["111189-V", "106698-V"]	['ВВЕСТИ ВНУТРЬ', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО']
ВЕКОВАТЬ	["115786-V", "115153-V", "123465-V"]	['НАХОДИТЬСЯ, ПРЕБЫВАТЬ', 'ПРОБЫТЬ, ПРОВЕСТИ ВРЕМЯ', 'ПРОЖИТЬ (ПРОВЕСТИ ВРЕМЯ)']
ВЕЛИКОДУШНИЧАТЬ	["116333-V", "106504-V"]	['ПРОСТИТЬ, ИЗВИНИТЬ', 'ПОСТУПОК ЧЕЛОВЕКА']
ВЕРБАЛИЗОВАТЬ	["106457-V", "106456-V"]	['ПОКАЗАТЬ, СДЕЛАТЬ ЯВНЫМ, ВИДИМЫМ', 'ВЫРАЗИТЬ (ПОКАЗАТЬ)']
ВЕРЕЩАТЬ	["107093-V", "107366-V"]	['ИЗДАТЬ ЗВУК', 'ВИЗЖАТЬ']
ВЕТВИТЬСЯ	["115786-V", "115943-V"]	['НАХОДИТЬСЯ, ПРЕБЫВАТЬ', 'РАСТИ, ПРОИЗРАСТАТЬ']
ВЗВИВАТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗВИТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗГРОМОЖДАТЬСЯ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗГРОМОЖДАТЬСЯ	["119132-V", "106714-V"]	['НАПРЯЧЬСЯ, ПРИЛОЖИТЬ УСИЛИЕ', 'ПЫТАТЬСЯ, СТАРАТЬСЯ']
ВЗГРОМОЖДАТЬСЯ	["107454-V", "114875-V"]	['ПОДНЯТЬСЯ (ПЕРЕМЕСТИТЬСЯ ВВЕРХ)', 'ВЗОБРАТЬСЯ']
ВЗГРОМОЖДАТЬСЯ	["106698-V", "106504-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ПОСТУПОК ЧЕЛОВЕКА']
ВЗГРОМОЗДИТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗГРОМОЗДИТЬ	["119132-V", "106714-V"]	['НАПРЯЧЬСЯ, ПРИЛОЖИТЬ УСИЛИЕ', 'ПЫТАТЬСЯ, СТАРАТЬСЯ']
ВЗГРОМОЗДИТЬ	["106698-V", "106504-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ПОСТУПОК ЧЕЛОВЕКА']
ВЗГРОМОЗДИТЬСЯ	["107454-V", "114875-V"]	['ПОДНЯТЬСЯ (ПЕРЕМЕСТИТЬСЯ ВВЕРХ)', 'ВЗОБРАТЬСЯ']
ВЗГРОМОЗДИТЬСЯ	["119132-V", "106714-V"]	['НАПРЯЧЬСЯ, ПРИЛОЖИТЬ УСИЛИЕ', 'ПЫТАТЬСЯ, СТАРАТЬСЯ']
ВЗДУВАТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗДУТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗДЫБИТЬСЯ	["107454-V", "106587-V"]	['ПОДНЯТЬСЯ (ПЕРЕМЕСТИТЬСЯ ВВЕРХ)', 'ДВИЖЕНИЕ, ПЕРЕМЕЩЕНИЕ']
ВЗДЫБЛИВАТЬСЯ	["107454-V", "106587-V"]	['ПОДНЯТЬСЯ (ПЕРЕМЕСТИТЬСЯ ВВЕРХ)', 'ДВИЖЕНИЕ, ПЕРЕМЕЩЕНИЕ']
ВЗДЫМАТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗМЕСТИ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗМЕТАТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗМЕТНУТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗМЕТЫВАТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗРЕЗАТЬ	["117008-V"]	['НАДРЕЗАТЬ']
ВЗРЕЗАТЬ	["121458-V", "115969-V"]	['ВСКРЫТЬ (ОТКРЫТЬ, СЛОМАВ, РАЗОРВАВ)', 'ОТКРЫТЬ ОТВЕРСТИЕ, ПРОХОД']
ВЗРЕЗЫВАТЬ	["117008-V"]	['НАДРЕЗАТЬ']
ВЗРЕЗЫВАТЬ	["121458-V", "115969-V"]	['ВСКРЫТЬ (ОТКРЫТЬ, СЛОМАВ, РАЗОРВАВ)', 'ОТКРЫТЬ ОТВЕРСТИЕ, ПРОХОД']
ВЗРОСЛИТЬ	["111769-V", "106631-V"]	['ПРИДАВАТЬ ВИД', 'ИЗМЕНИТЬ, СДЕЛАТЬ ИНЫМ']
ВЗЪЕРОШИВАТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗЪЕРОШИТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВЗЪЕРОШИТЬСЯ	["116125-V", "116124-V"]	['ВЫСТУПАТЬ, ВЫДАВАТЬСЯ ВПЕРЕД', 'ТОРЧАТЬ (ВЫДАВАТЬСЯ)']
ВКАПЫВАТЬ	["121959-V", "125642-V"]	['УКРЕПИТЬ (УПРОЧИТЬ)', 'УПРОЧИТЬ (СДЕЛАТЬ ПРОЧНЫМ, НЕ ПОДВЕРЖ ПЕРЕМЕНАМ)']
ВКАПЫВАТЬ	["111191-V", "106698-V", "106699-V"]	['ВСТАВИТЬ ВНУТРЬ', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'УСТАНОВИТЬ, ПОСТАВИТЬ']
ВКОПАТЬ	["121959-V", "125642-V"]	['УКРЕПИТЬ (УПРОЧИТЬ)', 'УПРОЧИТЬ (СДЕЛАТЬ ПРОЧНЫМ, НЕ ПОДВЕРЖ ПЕРЕМЕНАМ)']
ВКОПАТЬ	["111191-V", "106698-V", "106699-V"]	['ВСТАВИТЬ ВНУТРЬ', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'УСТАНОВИТЬ, ПОСТАВИТЬ']
ВКРУТИТЬ	["111191-V", "106698-V", "106699-V"]	['ВСТАВИТЬ ВНУТРЬ', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'УСТАНОВИТЬ, ПОСТАВИТЬ']
ВКРУТИТЬ	["111047-V", "106888-V", "111596-V"]	['ВЕРТЕТЬ, ВРАЩАТЬ', 'ПОВЕРНУТЬ, ИЗМЕНИТЬ ПОЛОЖЕНИЕ', 'ДВИГАТЬ (ПЕРЕМЕЩАТЬ)']
ВКРУЧИВАТЬ	["111191-V", "106698-V", "106699-V"]	['ВСТАВИТЬ ВНУТРЬ', 'ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'УСТАНОВИТЬ, ПОСТАВИТЬ']
ВКРУЧИВАТЬ	["111047-V", "106888-V", "111596-V"]	['ВЕРТЕТЬ, ВРАЩАТЬ', 'ПОВЕРНУТЬ, ИЗМЕНИТЬ ПОЛОЖЕНИЕ', 'ДВИГАТЬ (ПЕРЕМЕЩАТЬ)']
ВЛАЖНЕТЬ	["117829-V", "106629-V"]	['МОКНУТЬ, НАМОКНУТЬ', 'ИЗМЕНИТЬСЯ, ИЗМЕНЕНИЕ']
ВМАТЫВАТЬ	["106698-V", "110813-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВЛОЖИТЬ ВНУТРЬ']
ВМЕРЗАТЬ	["111846-V", "115170-V", "106615-V"]	['ПОПАСТЬ (ОКАЗАТЬСЯ, ОЧУТИТЬСЯ)', 'ЗАСТРЯТЬ, ЗАСЕСТЬ', 'ОСТАНОВКА ПРИ ДВИЖЕНИИ']
ВМЕРЗНУТЬ	["111846-V", "115170-V", "106615-V"]	['ПОПАСТЬ (ОКАЗАТЬСЯ, ОЧУТИТЬСЯ)', 'ЗАСТРЯТЬ, ЗАСЕСТЬ', 'ОСТАНОВКА ПРИ ДВИЖЕНИИ']
ВМЕТАТЬ	["111191-V"]	['ВСТАВИТЬ ВНУТРЬ']
ВМЕТАТЬ	["113291-V", "112689-V"]	['СШИВАТЬ', 'МЕТАТЬ (ШИТЬ)']
ВМЕТЫВАТЬ	["111191-V"]	['ВСТАВИТЬ ВНУТРЬ']
ВМЕТЫВАТЬ	["113291-V", "112689-V"]	['СШИВАТЬ', 'МЕТАТЬ (ШИТЬ)']
ВМОРАЖИВАТЬСЯ	["111846-V", "115170-V", "106615-V"]	['ПОПАСТЬ (ОКАЗАТЬСЯ, ОЧУТИТЬСЯ)', 'ЗАСТРЯТЬ, ЗАСЕСТЬ', 'ОСТАНОВКА ПРИ ДВИЖЕНИИ']
ВМОРОЗИТЬСЯ	["111846-V", "115170-V", "106615-V"]	['ПОПАСТЬ (ОКАЗАТЬСЯ, ОЧУТИТЬСЯ)', 'ЗАСТРЯТЬ, ЗАСЕСТЬ', 'ОСТАНОВКА ПРИ ДВИЖЕНИИ']
ВМОТАТЬ	["106698-V", "110813-V"]	['ПОМЕСТИТЬ, НАЙТИ МЕСТО', 'ВЛОЖИТЬ ВНУТРЬ']
ВМУРОВАТЬ	["116966-V", "127204-V"]	['МУРОВАТЬ', 'ОБЛОЖИТЬ, ПОЛОЖИТЬ ВОКРУГ']
ВМУРОВАТЬ	["111191-V", "115394-V", "113612-V"]	['ВСТАВИТЬ ВНУТРЬ', 'ЗАКРЕПИТЬ (ПРИДЕЛАТЬ)', 'ВДЕЛАТЬ']
ВМУРОВЫВАТЬ	["116966-V", "127204-V"]	['МУРОВАТЬ', 'ОБЛОЖИТЬ, ПОЛОЖИТЬ ВОКРУГ']
ВМУРОВЫВАТЬ	["111191-V", "115394-V", "113612-V"]	['ВСТАВИТЬ ВНУТРЬ', 'ЗАКРЕПИТЬ (ПРИДЕЛАТЬ)', 'ВДЕЛАТЬ']
ВНЮХАТЬСЯ	["115823-V", "115824-V"]	['НЮХАТЬ ЗАПАХ', 'ВДОХНУТЬ, СДЕЛАТЬ ВДОХ']
ВНЮХИВАТЬСЯ	["115823-V", "115824-V"]	['НЮХАТЬ ЗАПАХ', 'ВДОХНУТЬ, СДЕЛАТЬ ВДОХ']
ВОЗВЫСИТЬСЯ	["106636-V", "106631-V", "125687-V", "106640-V"]	['УСИЛИТЬ (УВЕЛИЧИТЬ СИЛУ)', 'ИЗМЕНИТЬ, СДЕЛАТЬ ИНЫМ', 'ВОЗВЫСИТЬ, ПОВЫСИТЬ В СТАТУСЕ', 'УВЕЛИЧИТЬ']
ВОЛГНУТЬ	["117829-V", "106629-V"]	['МОКНУТЬ, НАМОКНУТЬ', 'ИЗМЕНИТЬСЯ, ИЗМЕНЕНИЕ']
ВОЛЬТИЖИРОВАТЬ	["111094-V", "113642-V"]	['ЕХАТЬ, ДВИГАТЬСЯ ПРИ ПОМОЩИ СРЕДСТВ ПЕРЕДВИЖЕНИЯ', 'ВЕРХОВАЯ ЕЗДА']
ВОРСОВАТЬ	["106534-V"]	['ОБРАБАТЫВАТЬ, ПОДВЕРГАТЬ ОБРАБОТКЕ']
ВОРСОВАТЬ	["106938-V", "108821-V"]	['ПЕРЕМЕСТИТЬ', 'ПОДНЯТЬ, ПЕРЕМЕСТИТЬ ВВЕРХ']
ВОСПАРИТЬ	["107453-V", "107454-V"]	['ВЗЛЕТЕТЬ', 'ПОДНЯТЬСЯ (ПЕРЕМЕСТИТЬСЯ ВВЕРХ)']
ВОСПАРЯТЬ	["107453-V", "107454-V"]	['ВЗЛЕТЕТЬ', 'ПОДНЯТЬСЯ (ПЕРЕМЕСТИТЬСЯ ВВЕРХ)']
ВОССЕСТЬ	["114560-V", "128309-V"]	['СЕСТЬ, ПРИНЯТЬ СИДЯЧЕЕ ПОЛОЖЕНИЕ', 'ПРИНЯТЬ ПОЛОЖЕНИЕ, ПОЗУ']
